id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
NE,NORDESTE,2007-02-23,6923.55750000
S,SUL,2007-02-23,9152.10625000
SE,SUDESTE,2007-02-23,33240.97375000
N,NORTE,2007-02-24,3247.72416667
NE,NORDESTE,2007-02-24,6566.71916667
S,SUL,2007-02-24,7874.36208333
SE,SUDESTE,2007-02-24,30711.28666667
N,NORTE,2007-02-25,3160.69750000
NE,NORDESTE,2007-02-25,6136.65500000
S,SUL,2007-02-25,6655.59291667
SE,SUDESTE,2007-02-25,27617.14625000
N,NORTE,2007-02-26,3417.84166667
NE,NORDESTE,2007-02-26,7022.12750000
S,SUL,2007-02-26,8934.98958333
SE,SUDESTE,2007-02-26,32579.01458333
N,NORTE,2007-02-27,3412.67083333
NE,NORDESTE,2007-02-27,7195.00333333
S,SUL,2007-02-27,9394.99958333
SE,SUDESTE,2007-02-27,33286.51000000
N,NORTE,2007-02-28,3432.18833333
NE,NORDESTE,2007-02-28,7138.85458333
S,SUL,2007-02-28,9550.62666667
SE,SUDESTE,2007-02-28,33517.64125000
N,NORTE,2007-03-01,3406.68833333
NE,NORDESTE,2007-03-01,7007.53333333
S,SUL,2007-03-01,9642.27291667
SE,SUDESTE,2007-03-01,33358.58333333
N,NORTE,2007-03-02,3394.81458333
NE,NORDESTE,2007-03-02,6958.65458333
S,SUL,2007-03-02,9377.53041667
SE,SUDESTE,2007-03-02,33618.91125000
N,NORTE,2007-03-03,3303.96375000
NE,NORDESTE,2007-03-03,6659.59500000
S,SUL,2007-03-03,7784.15125000
SE,SUDESTE,2007-03-03,30978.08933333
N,NORTE,2007-03-04,3184.73625000
NE,NORDESTE,2007-03-04,6175.31083333
S,SUL,2007-03-04,6710.25750000
SE,SUDESTE,2007-03-04,27478.15250000
N,NORTE,2007-03-05,3432.01791667
NE,NORDESTE,2007-03-05,7032.11875000
S,SUL,2007-03-05,9205.15583333
SE,SUDESTE,2007-03-05,32964.24458333
N,NORTE,2007-03-06,3443.85666667
NE,NORDESTE,2007-03-06,7217.51500000
S,SUL,2007-03-06,9501.92500000
SE,SUDESTE,2007-03-06,34026.84412500
N,NORTE,2007-03-07,3433.92245833
NE,NORDESTE,2007-03-07,7279.76045833
S,SUL,2007-03-07,9705.18708333
SE,SUDESTE,2007-03-07,34256.75208333
N,NORTE,2007-03-08,3419.85833333
NE,NORDESTE,2007-03-08,7332.00083333
S,SUL,2007-03-08,9711.44500000
SE,SUDESTE,2007-03-08,34364.80287500
N,NORTE,2007-03-09,3468.45833333
NE,NORDESTE,2007-03-09,7298.04458333
S,SUL,2007-03-09,9446.36458333
SE,SUDESTE,2007-03-09,34375.87195833
N,NORTE,2007-03-10,3366.12166667
NE,NORDESTE,2007-03-10,6895.40666667
S,SUL,2007-03-10,7886.92125000
SE,SUDESTE,2007-03-10,31384.66241667
N,NORTE,2007-03-11,3185.94375000
NE,NORDESTE,2007-03-11,6379.52000000
S,SUL,2007-03-11,6578.97458333
SE,SUDESTE,2007-03-11,28142.12258333
N,NORTE,2007-03-12,3419.22125000
NE,NORDESTE,2007-03-12,7142.60125000
S,SUL,2007-03-12,8876.41125000
SE,SUDESTE,2007-03-12,33502.15666667
N,NORTE,2007-03-13,3415.70125000
NE,NORDESTE,2007-03-13,7197.28291667
S,SUL,2007-03-13,9244.97333333
SE,SUDESTE,2007-03-13,34329.63933333
N,NORTE,2007-03-14,3460.96041667
NE,NORDESTE,2007-03-14,7279.53833333
S,SUL,2007-03-14,9315.74083333
SE,SUDESTE,2007-03-14,34206.10987500
N,NORTE,2007-03-15,3455.35708333
NE,NORDESTE,2007-03-15,7348.71875000
S,SUL,2007-03-15,9412.79166667
SE,SUDESTE,2007-03-15,34241.91037500
N,NORTE,2007-03-16,3458.86041667
NE,NORDESTE,2007-03-16,7287.34250000
S,SUL,2007-03-16,9283.31791667
SE,SUDESTE,2007-03-16,34494.56395833
N,NORTE,2007-03-17,3347.94750000
NE,NORDESTE,2007-03-17,6920.54125000
S,SUL,2007-03-17,7795.00375000
SE,SUDESTE,2007-03-17,31026.19033333
N,NORTE,2007-03-18,3227.54875000
NE,NORDESTE,2007-03-18,6387.64875000
S,SUL,2007-03-18,6367.49500000
SE,SUDESTE,2007-03-18,27351.91229167
N,NORTE,2007-03-19,3415.59791667
NE,NORDESTE,2007-03-19,7084.67250000
S,SUL,2007-03-19,8321.46875000
SE,SUDESTE,2007-03-19,32397.85025000
N,NORTE,2007-03-20,3437.71500000
NE,NORDESTE,2007-03-20,7502.67750000
S,SUL,2007-03-20,8759.05750000
SE,SUDESTE,2007-03-20,33138.80691667
N,NORTE,2007-03-21,3410.08125000
NE,NORDESTE,2007-03-21,7611.66791667
S,SUL,2007-03-21,8924.98416667
SE,SUDESTE,2007-03-21,33078.93770833
N,NORTE,2007-03-22,3334.29458333
