id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
N,NORTE,2016-01-01,4556.79558333
NE,NORDESTE,2016-01-01,8407.59523594
S,SUL,2016-01-01,7646.90066667
SE,SUDESTE,2016-01-01,31083.02340277
N,NORTE,2016-01-02,4744.04591667
NE,NORDESTE,2016-01-02,9045.16079888
S,SUL,2016-01-02,8177.76929167
SE,SUDESTE,2016-01-02,32921.24972422
N,NORTE,2016-01-03,4716.02954167
NE,NORDESTE,2016-01-03,9045.63431329
S,SUL,2016-01-03,8148.95145833
SE,SUDESTE,2016-01-03,31333.40794998
N,NORTE,2016-01-04,5175.36858333
NE,NORDESTE,2016-01-04,10186.94090278
S,SUL,2016-01-04,10323.66512500
SE,SUDESTE,2016-01-04,36111.02540934
N,NORTE,2016-01-05,5234.35750000
NE,NORDESTE,2016-01-05,10162.76304891
S,SUL,2016-01-05,11048.15433333
SE,SUDESTE,2016-01-05,37348.02385954
N,NORTE,2016-01-06,5320.94333333
NE,NORDESTE,2016-01-06,10163.93824663
S,SUL,2016-01-06,11548.38675000
SE,SUDESTE,2016-01-06,37697.16210270
N,NORTE,2016-01-07,5330.65454167
NE,NORDESTE,2016-01-07,10068.11326493
S,SUL,2016-01-07,11854.33783333
SE,SUDESTE,2016-01-07,38866.22405072
N,NORTE,2016-01-08,5264.47591667
NE,NORDESTE,2016-01-08,9976.73128034
S,SUL,2016-01-08,11755.26025000
SE,SUDESTE,2016-01-08,39559.74935178
N,NORTE,2016-01-09,4998.63400000
NE,NORDESTE,2016-01-09,9241.01204934
S,SUL,2016-01-09,10306.83762500
SE,SUDESTE,2016-01-09,36366.29202687
N,NORTE,2016-01-10,4828.35466667
NE,NORDESTE,2016-01-10,8387.47581151
S,SUL,2016-01-10,9046.18991667
SE,SUDESTE,2016-01-10,33361.28423991
N,NORTE,2016-01-11,5397.30987500
NE,NORDESTE,2016-01-11,9713.48592351
S,SUL,2016-01-11,11846.67312500
SE,SUDESTE,2016-01-11,39501.09261743
N,NORTE,2016-01-12,5482.85837500
NE,NORDESTE,2016-01-12,10153.89140360
S,SUL,2016-01-12,12609.75550000
SE,SUDESTE,2016-01-12,40015.76726864
N,NORTE,2016-01-13,5393.50625000
NE,NORDESTE,2016-01-13,10376.99317151
S,SUL,2016-01-13,12918.33000000
SE,SUDESTE,2016-01-13,39920.76791667
N,NORTE,2016-01-14,5347.08608333
NE,NORDESTE,2016-01-14,10283.92300000
S,SUL,2016-01-14,12509.47062500
SE,SUDESTE,2016-01-14,39585.13465552
N,NORTE,2016-01-15,5444.09691667
NE,NORDESTE,2016-01-15,10230.94741667
S,SUL,2016-01-15,12425.51100000
SE,SUDESTE,2016-01-15,38941.49163476
N,NORTE,2016-01-16,5349.62058333
NE,NORDESTE,2016-01-16,9831.89616667
S,SUL,2016-01-16,10936.25566667
SE,SUDESTE,2016-01-16,34608.51449518
N,NORTE,2016-01-17,5133.85891667
NE,NORDESTE,2016-01-17,9088.02695833
S,SUL,2016-01-17,9462.89983333
SE,SUDESTE,2016-01-17,30739.23160771
N,NORTE,2016-01-18,5596.50937500
NE,NORDESTE,2016-01-18,9802.82379167
S,SUL,2016-01-18,12483.29087500
SE,SUDESTE,2016-01-18,35855.54562982
N,NORTE,2016-01-19,5411.42854167
NE,NORDESTE,2016-01-19,9935.68112500
S,SUL,2016-01-19,12812.60620833
SE,SUDESTE,2016-01-19,36275.51368746
N,NORTE,2016-01-20,5202.85579167
NE,NORDESTE,2016-01-20,9984.72904167
S,SUL,2016-01-20,12870.69366667
SE,SUDESTE,2016-01-20,36013.14896315
N,NORTE,2016-01-21,5169.50758333
NE,NORDESTE,2016-01-21,9674.83516667
S,SUL,2016-01-21,12817.64291667
SE,SUDESTE,2016-01-21,36834.00198555
N,NORTE,2016-01-22,5160.01779167
NE,NORDESTE,2016-01-22,9624.17120833
S,SUL,2016-01-22,12490.88454167
SE,SUDESTE,2016-01-22,36897.23530472
N,NORTE,2016-01-23,4903.90866667
NE,NORDESTE,2016-01-23,9066.98308333
S,SUL,2016-01-23,10982.79379167
SE,SUDESTE,2016-01-23,34116.14446039
N,NORTE,2016-01-24,4761.33420833
NE,NORDESTE,2016-01-24,8507.80483333
S,SUL,2016-01-24,9845.59775000
SE,SUDESTE,2016-01-24,31351.18854376
N,NORTE,2016-01-25,5252.95958333
NE,NORDESTE,2016-01-25,9495.81350000
S,SUL,2016-01-25,12871.48587500
SE,SUDESTE,2016-01-25,37767.65137678
N,NORTE,2016-01-26,5260.23762500
NE,NORDESTE,2016-01-26,9786.41058333
S,SUL,2016-01-26,12547.21491667
SE,SUDESTE,2016-01-26,40378.86365710
N,NORTE,2016-01-27,5121.27741667
NE,NORDESTE,2016-01-27,9816.30983333
S,SUL,2016-01-27,12012.22937500
SE,SUDESTE,2016-01-27,40623.58887276
N,NORTE,2016-01-28,5083.43229167
NE,NORDESTE,2016-01-28,9861.28654167
S,SUL,2016-01-28,12198.24050000
SE,SUDESTE,2016-01-28,39921.18840319
N,NORTE,2016-01-29,5074.45645833
NE,NORDESTE,2016-01-29,9635.91354167
S,SUL,2016-01-29,12910.99585667
SE,SUDESTE,2016-01-29,39417.58996902
N,NORTE,2016-01-30,4969.62950000
NE,NORDESTE,2016-01-30,8964.05454167
S,SUL,2016-01-30,10772.44245833
SE,SUDESTE,2016-01-30,36374.56487539
N,NORTE,2016-01-31,4726.43254167
NE,NORDESTE,2016-01-31,8545.56412500
S,SUL,2016-01-31,8821.16954167
SE,SUDESTE,2016-01-31,33733.71726045
N,NORTE,2016-02-01,5104.24733333
NE,NORDESTE,2016-02-01,9663.07083333
S,SUL,2016-02-01,11383.22266667
SE,SUDESTE,2016-02-01,41002.00097825
N,NORTE,2016-02-02,5146.07195833
NE,NORDESTE,2016-02-02,9800.67187500
S,SUL,2016-02-02,11398.11020833
SE,SUDESTE,2016-02-02,42389.20180716
N,NORTE,2016-02-03,5090.46941667
NE,NORDESTE,2016-02-03,9934.43333333
S,SUL,2016-02-03,11819.01904167
SE,SUDESTE,2016-02-03,42666.16197499
N,NORTE,2016-02-04,5043.90933333
NE,NORDESTE,2016-02-04,10061.71004167
S,SUL,2016-02-04,11915.95775000
SE,SUDESTE,2016-02-04,41914.53599410
N,NORTE,2016-02-05,5027.32662500
NE,NORDESTE,2016-02-05,10115.15187500
S,SUL,2016-02-05,12139.77470833
SE,SUDESTE,2016-02-05,41549.36803782
N,NORTE,2016-02-06,4889.91783333
NE,NORDESTE,2016-02-06,9486.25300000
S,SUL,2016-02-06,10459.86537500
SE,SUDESTE,2016-02-06,37061.25025313
N,NORTE,2016-02-07,4686.65704167
NE,NORDESTE,2016-02-07,8639.56875000
S,SUL,2016-02-07,9124.87308333
SE,SUDESTE,2016-02-07,33187.83464391
N,NORTE,2016-02-08,4889.01195833
NE,NORDESTE,2016-02-08,8713.23845833
S,SUL,2016-02-08,11307.74212500
SE,SUDESTE,2016-02-08,35478.19042207
N,NORTE,2016-02-09,4857.07433333
NE,NORDESTE,2016-02-09,8737.42862500
S,SUL,2016-02-09,11508.07508333
SE,SUDESTE,2016-02-09,35872.30107881
N,NORTE,2016-02-10,5230.03495833
NE,NORDESTE,2016-02-10,9533.18220833
S,SUL,2016-02-10,12684.59266667
SE,SUDESTE,2016-02-10,41050.72506354
N,NORTE,2016-02-11,5378.64462500
NE,NORDESTE,2016-02-11,10420.36687500
S,SUL,2016-02-11,12834.64516667
SE,SUDESTE,2016-02-11,42303.57959537
N,NORTE,2016-02-12,5403.70425000
NE,NORDESTE,2016-02-12,10611.45008333
S,SUL,2016-02-12,12824.52904167
SE,SUDESTE,2016-02-12,40376.67566393
N,NORTE,2016-02-13,5228.37929167
NE,NORDESTE,2016-02-13,10206.93908333
S,SUL,2016-02-13,11344.28625000
SE,SUDESTE,2016-02-13,36778.53004897
N,NORTE,2016-02-14,5040.24987500
NE,NORDESTE,2016-02-14,9331.41100000
S,SUL,2016-02-14,9827.25179167
SE,SUDESTE,2016-02-14,34280.17163761
N,NORTE,2016-02-15,5493.73370833
NE,NORDESTE,2016-02-15,10233.48893333
S,SUL,2016-02-15,12585.28358333
SE,SUDESTE,2016-02-15,41648.70968178
N,NORTE,2016-02-16,5616.46829167
NE,NORDESTE,2016-02-16,10331.96954167
S,SUL,2016-02-16,12461.91558333
SE,SUDESTE,2016-02-16,41399.76221502
N,NORTE,2016-02-17,5640.89045833
NE,NORDESTE,2016-02-17,10377.36404167
S,SUL,2016-02-17,12888.98320833
SE,SUDESTE,2016-02-17,41882.54624557
N,NORTE,2016-02-18,5604.15775000
NE,NORDESTE,2016-02-18,10417.98058333
