id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
NE,NORDESTE,2011-01-13,8343.44041667
S,SUL,2011-01-13,10427.45166667
SE,SUDESTE,2011-01-13,36582.92416667
N,NORTE,2011-01-14,3955.96958333
NE,NORDESTE,2011-01-14,8415.04166667
S,SUL,2011-01-14,10654.59291667
SE,SUDESTE,2011-01-14,36583.24250000
N,NORTE,2011-01-15,3826.72708333
NE,NORDESTE,2011-01-15,7981.40458333
S,SUL,2011-01-15,9362.05666667
SE,SUDESTE,2011-01-15,33444.98125000
N,NORTE,2011-01-16,3647.78916667
NE,NORDESTE,2011-01-16,7361.69083333
S,SUL,2011-01-16,8108.37458333
SE,SUDESTE,2011-01-16,30189.23375000
N,NORTE,2011-01-17,3854.03750000
NE,NORDESTE,2011-01-17,8307.33958333
S,SUL,2011-01-17,10598.13333333
SE,SUDESTE,2011-01-17,35989.31416667
N,NORTE,2011-01-18,3903.06125000
NE,NORDESTE,2011-01-18,8388.24916667
S,SUL,2011-01-18,10588.39083333
SE,SUDESTE,2011-01-18,36924.57791667
N,NORTE,2011-01-19,3914.97416667
NE,NORDESTE,2011-01-19,8341.28083333
S,SUL,2011-01-19,10630.51375000
SE,SUDESTE,2011-01-19,37193.00750000
N,NORTE,2011-01-20,3875.75583333
NE,NORDESTE,2011-01-20,8228.86250000
S,SUL,2011-01-20,10778.61250000
SE,SUDESTE,2011-01-20,36989.47416667
N,NORTE,2011-01-21,3845.73291667
NE,NORDESTE,2011-01-21,8087.63041667
S,SUL,2011-01-21,10641.45958333
SE,SUDESTE,2011-01-21,37782.34375000
N,NORTE,2011-01-22,3744.88375000
NE,NORDESTE,2011-01-22,7622.41666667
S,SUL,2011-01-22,9070.76708333
SE,SUDESTE,2011-01-22,34547.37958333
N,NORTE,2011-01-23,3614.95541667
NE,NORDESTE,2011-01-23,7043.32000000
S,SUL,2011-01-23,7842.79083333
SE,SUDESTE,2011-01-23,31222.07750000
N,NORTE,2011-01-24,3858.05625000
NE,NORDESTE,2011-01-24,7946.04791667
S,SUL,2011-01-24,10456.54416667
SE,SUDESTE,2011-01-24,36926.24750000
N,NORTE,2011-01-25,3749.68416667
NE,NORDESTE,2011-01-25,8306.46500000
S,SUL,2011-01-25,11015.72875000
SE,SUDESTE,2011-01-25,36991.52500000
N,NORTE,2011-01-26,3726.88125000
NE,NORDESTE,2011-01-26,8362.80875000
S,SUL,2011-01-26,11111.07625000
SE,SUDESTE,2011-01-26,38010.99166667
N,NORTE,2011-01-27,3838.70291667
NE,NORDESTE,2011-01-27,8442.04625000
S,SUL,2011-01-27,11066.21458333
SE,SUDESTE,2011-01-27,38536.74750000
N,NORTE,2011-01-28,3830.86541667
NE,NORDESTE,2011-01-28,8297.31000000
S,SUL,2011-01-28,11036.92750000
SE,SUDESTE,2011-01-28,38799.87083333
N,NORTE,2011-01-29,3721.26833333
NE,NORDESTE,2011-01-29,7975.66166667
S,SUL,2011-01-29,9512.16166667
SE,SUDESTE,2011-01-29,35636.75166667
N,NORTE,2011-01-30,3599.21541667
NE,NORDESTE,2011-01-30,7436.77166667
S,SUL,2011-01-30,7976.90208333
SE,SUDESTE,2011-01-30,32098.61958333
N,NORTE,2011-01-31,3837.53666667
NE,NORDESTE,2011-01-31,8291.64500000
S,SUL,2011-01-31,10555.93208333
SE,SUDESTE,2011-01-31,38190.15500000
N,NORTE,2011-02-01,3877.48208333
NE,NORDESTE,2011-02-01,8448.86833333
S,SUL,2011-02-01,10823.31875000
SE,SUDESTE,2011-02-01,38379.40875000
N,NORTE,2011-02-02,3859.28458333
NE,NORDESTE,2011-02-02,8574.37583333
S,SUL,2011-02-02,10332.20875000
SE,SUDESTE,2011-02-02,38629.16791667
N,NORTE,2011-02-03,3881.95708333
NE,NORDESTE,2011-02-03,8567.66041667
S,SUL,2011-02-03,10713.18625000
SE,SUDESTE,2011-02-03,38364.67291667
N,NORTE,2011-02-04,3917.25125000
NE,NORDESTE,2011-02-04,7124.06291667
S,SUL,2011-02-04,10979.39875000
SE,SUDESTE,2011-02-04,38281.26625000
N,NORTE,2011-02-05,3786.79291667
NE,NORDESTE,2011-02-05,7663.99625000
S,SUL,2011-02-05,9483.77375000
SE,SUDESTE,2011-02-05,35294.43375000
N,NORTE,2011-02-06,3650.47500000
NE,NORDESTE,2011-02-06,7113.34375000
S,SUL,2011-02-06,7926.42166667
SE,SUDESTE,2011-02-06,32279.61166667
N,NORTE,2011-02-07,3859.71541667
NE,NORDESTE,2011-02-07,8194.26875000
S,SUL,2011-02-07,10323.85500000
SE,SUDESTE,2011-02-07,38374.00958333
N,NORTE,2011-02-08,3952.86916667
NE,NORDESTE,2011-02-08,8394.94333333
S,SUL,2011-02-08,10672.93666667
SE,SUDESTE,2011-02-08,38868.53208333
N,NORTE,2011-02-09,3994.25875000
NE,NORDESTE,2011-02-09,8390.47541667
S,SUL,2011-02-09,10684.82958333
SE,SUDESTE,2011-02-09,39279.85708333
N,NORTE,2011-02-10,3939.39041667
NE,NORDESTE,2011-02-10,8433.34416667
S,SUL,2011-02-10,10611.85250000
SE,SUDESTE,2011-02-10,39324.95500000
N,NORTE,2011-02-11,3994.63458333
NE,NORDESTE,2011-02-11,8364.33583333
S,SUL,2011-02-11,10463.05125000
SE,SUDESTE,2011-02-11,39067.35500000
N,NORTE,2011-02-12,3899.24750000
NE,NORDESTE,2011-02-12,7892.60416667
S,SUL,2011-02-12,9139.19458333
SE,SUDESTE,2011-02-12,35734.32166667
N,NORTE,2011-02-13,3701.06541667
NE,NORDESTE,2011-02-13,7184.13833333
S,SUL,2011-02-13,7643.59958333
SE,SUDESTE,2011-02-13,31920.02750000
N,NORTE,2011-02-14,3954.83083333
NE,NORDESTE,2011-02-14,8068.76166667
S,SUL,2011-02-14,9907.45375000
SE,SUDESTE,2011-02-14,38217.36588333
N,NORTE,2011-02-15,3853.65125000
NE,NORDESTE,2011-02-15,8296.79166667
S,SUL,2011-02-15,10029.91708333
SE,SUDESTE,2011-02-15,38689.77000000
N,NORTE,2011-02-16,3838.79208333
NE,NORDESTE,2011-02-16,8331.56875000
S,SUL,2011-02-16,10300.89916667
SE,SUDESTE,2011-02-16,38694.23750000
N,NORTE,2011-02-17,3880.93958333
NE,NORDESTE,2011-02-17,8275.23416667
S,SUL,2011-02-17,10594.36541667
SE,SUDESTE,2011-02-17,38246.28041667
N,NORTE,2011-02-18,3880.03625000
NE,NORDESTE,2011-02-18,8348.50458333
S,SUL,2011-02-18,10816.81541667
SE,SUDESTE,2011-02-18,38142.25166667
N,NORTE,2011-02-19,3750.41291667
NE,NORDESTE,2011-02-19,7918.66333333
S,SUL,2011-02-19,9558.72500000
SE,SUDESTE,2011-02-19,34884.76791667
N,NORTE,2011-02-20,3611.73541667
NE,NORDESTE,2011-02-20,7170.16375000
S,SUL,2011-02-20,8152.96291667
SE,SUDESTE,2011-02-20,31709.48041667
N,NORTE,2011-02-21,3885.21666667
NE,NORDESTE,2011-02-21,8163.83000000
S,SUL,2011-02-21,10613.65833333
SE,SUDESTE,2011-02-21,38016.63125000
N,NORTE,2011-02-22,3971.27833333
NE,NORDESTE,2011-02-22,8413.29541667
S,SUL,2011-02-22,10705.06583333
SE,SUDESTE,2011-02-22,39328.98583333
N,NORTE,2011-02-23,4026.05166667
NE,NORDESTE,2011-02-23,8488.41208333
S,SUL,2011-02-23,10459.64833333
SE,SUDESTE,2011-02-23,39320.46166667
N,NORTE,2011-02-24,4030.16083333
NE,NORDESTE,2011-02-24,8527.46708333
S,SUL,2011-02-24,10518.47875000
SE,SUDESTE,2011-02-24,38981.63625000
N,NORTE,2011-02-25,3985.31666667
NE,NORDESTE,2011-02-25,8580.47250000
S,SUL,2011-02-25,10718.03583333
SE,SUDESTE,2011-02-25,38670.33416667
N,NORTE,2011-02-26,3739.02833333
NE,NORDESTE,2011-02-26,8013.12333333
S,SUL,2011-02-26,9362.67458333
SE,SUDESTE,2011-02-26,35231.24458333
N,NORTE,2011-02-27,3611.18791667
NE,NORDESTE,2011-02-27,7324.63875000
S,SUL,2011-02-27,7714.73416667
SE,SUDESTE,2011-02-27,31397.15958333
N,NORTE,2011-02-28,3856.78375000
NE,NORDESTE,2011-02-28,8194.87083333
S,SUL,2011-02-28,9883.36333333
SE,SUDESTE,2011-02-28,36608.43166667
N,NORTE,2011-03-01,3847.76458333
NE,NORDESTE,2011-03-01,8329.55708333
S,SUL,2011-03-01,10129.92583333
SE,SUDESTE,2011-03-01,36743.89166667
N,NORTE,2011-03-02,3890.63000000
NE,NORDESTE,2011-03-02,8483.17375000
S,SUL,2011-03-02,10111.95625000
SE,SUDESTE,2011-03-02,36455.10416667
N,NORTE,2011-03-03,3908.44833333
NE,NORDESTE,2011-03-03,8555.57833333
S,SUL,2011-03-03,10232.85833333
SE,SUDESTE,2011-03-03,35690.52250000
N,NORTE,2011-03-04,3893.78708333
NE,NORDESTE,2011-03-04,8545.89583333
S,SUL,2011-03-04,10228.69541667
SE,SUDESTE,2011-03-04,35367.38125000
N,NORTE,2011-03-05,3810.41333333
NE,NORDESTE,2011-03-05,7852.04000000
S,SUL,2011-03-05,8740.88125000
SE,SUDESTE,2011-03-05,31838.39875000
N,NORTE,2011-03-06,3658.19333333
NE,NORDESTE,2011-03-06,7186.95208333
S,SUL,2011-03-06,7351.45458333
SE,SUDESTE,2011-03-06,28346.48083333
N,NORTE,2011-03-07,3718.39375000
NE,NORDESTE,2011-03-07,7304.12458333
S,SUL,2011-03-07,8836.91208333
SE,SUDESTE,2011-03-07,30424.95583333
N,NORTE,2011-03-08,3623.89333333
NE,NORDESTE,2011-03-08,7255.03375000
S,SUL,2011-03-08,9063.42791667
SE,SUDESTE,2011-03-08,30452.90500000
N,NORTE,2011-03-09,3776.20333333
NE,NORDESTE,2011-03-09,7817.57208333
S,SUL,2011-03-09,10346.42458333
SE,SUDESTE,2011-03-09,34369.99500000
N,NORTE,2011-03-10,3941.93291667
NE,NORDESTE,2011-03-10,8569.41583333
S,SUL,2011-03-10,10714.62375000
SE,SUDESTE,2011-03-10,36207.06458333
N,NORTE,2011-03-11,3915.37208333
NE,NORDESTE,2011-03-11,8577.87583333
S,SUL,2011-03-11,10402.78500000
SE,SUDESTE,2011-03-11,36811.02750000
N,NORTE,2011-03-12,3859.46541667
NE,NORDESTE,2011-03-12,8104.05416667
S,SUL,2011-03-12,9187.07458333
SE,SUDESTE,2011-03-12,34044.19916667
N,NORTE,2011-03-13,3707.74166667
NE,NORDESTE,2011-03-13,7459.75166667
S,SUL,2011-03-13,7789.38416667
SE,SUDESTE,2011-03-13,30519.05125000
N,NORTE,2011-03-14,3954.81250000
NE,NORDESTE,2011-03-14,8465.69208333
S,SUL,2011-03-14,10011.54333333
SE,SUDESTE,2011-03-14,36201.53666667
N,NORTE,2011-03-15,4005.45208333
NE,NORDESTE,2011-03-15,8653.83750000
S,SUL,2011-03-15,10223.56000000
SE,SUDESTE,2011-03-15,36839.73500000
N,NORTE,2011-03-16,3996.57833333
NE,NORDESTE,2011-03-16,8743.12083333
S,SUL,2011-03-16,10309.82916667
SE,SUDESTE,2011-03-16,36586.04458333
N,NORTE,2011-03-17,4037.52208333
NE,NORDESTE,2011-03-17,8749.94416667
S,SUL,2011-03-17,10531.86833333
SE,SUDESTE,2011-03-17,36658.40208333
N,NORTE,2011-03-18,4061.35583333
NE,NORDESTE,2011-03-18,8708.40166667
S,SUL,2011-03-18,10483.55458333
SE,SUDESTE,2011-03-18,36927.83000000
N,NORTE,2011-03-19,3957.54541667
NE,NORDESTE,2011-03-19,8155.15250000
S,SUL,2011-03-19,8816.01166667
SE,SUDESTE,2011-03-19,33864.40208333
N,NORTE,2011-03-20,3838.15583333
NE,NORDESTE,2011-03-20,7627.43750000
S,SUL,2011-03-20,7328.13250000
SE,SUDESTE,2011-03-20,29986.47250000
N,NORTE,2011-03-21,4084.65958333
NE,NORDESTE,2011-03-21,8595.14083333
S,SUL,2011-03-21,9911.53083333
SE,SUDESTE,2011-03-21,35234.35208333
N,NORTE,2011-03-22,4104.38875000
NE,NORDESTE,2011-03-22,8718.98916667
S,SUL,2011-03-22,10461.83250000
SE,SUDESTE,2011-03-22,35834.93500000
N,NORTE,2011-03-23,4053.04666667
NE,NORDESTE,2011-03-23,8743.75375000
S,SUL,2011-03-23,10652.83458333
SE,SUDESTE,2011-03-23,36062.54917972
N,NORTE,2011-03-24,4054.53916667
NE,NORDESTE,2011-03-24,8706.48250000
S,SUL,2011-03-24,10827.38833333
SE,SUDESTE,2011-03-24,36816.75166667
N,NORTE,2011-03-25,4130.47666667
NE,NORDESTE,2011-03-25,8602.51333333
S,SUL,2011-03-25,10448.40208333
SE,SUDESTE,2011-03-25,37554.26237757
N,NORTE,2011-03-26,4010.26250000
NE,NORDESTE,2011-03-26,8273.84833333
S,SUL,2011-03-26,9009.34875000
SE,SUDESTE,2011-03-26,34698.28698152
N,NORTE,2011-03-27,3758.68250000
NE,NORDESTE,2011-03-27,7601.23208333
S,SUL,2011-03-27,7374.91708333
SE,SUDESTE,2011-03-27,31770.42805299
N,NORTE,2011-03-28,4079.65875000
NE,NORDESTE,2011-03-28,8422.38250000
S,SUL,2011-03-28,9635.45416667
SE,SUDESTE,2011-03-28,38006.02910715
N,NORTE,2011-03-29,4135.92583333
NE,NORDESTE,2011-03-29,8595.65083333
S,SUL,2011-03-29,9733.00750000
SE,SUDESTE,2011-03-29,38376.20546505
N,NORTE,2011-03-30,4137.07625000
NE,NORDESTE,2011-03-30,8759.02208333
S,SUL,2011-03-30,9745.15416667
SE,SUDESTE,2011-03-30,37773.38740391
N,NORTE,2011-03-31,4136.64875000
NE,NORDESTE,2011-03-31,8880.58791667
S,SUL,2011-03-31,9791.69916667
SE,SUDESTE,2011-03-31,37325.30072916
N,NORTE,2011-04-01,4112.24541667
NE,NORDESTE,2011-04-01,8906.85541667
S,SUL,2011-04-01,9869.92291667
SE,SUDESTE,2011-04-01,36943.11625000
N,NORTE,2011-04-02,4045.09166667
NE,NORDESTE,2011-04-02,8412.65208333
S,SUL,2011-04-02,8624.41958333
SE,SUDESTE,2011-04-02,34276.37833333
N,NORTE,2011-04-03,3849.20750000
NE,NORDESTE,2011-04-03,7823.63333333
S,SUL,2011-04-03,7097.76458333
SE,SUDESTE,2011-04-03,30327.29791667
N,NORTE,2011-04-04,4105.88375000
NE,NORDESTE,2011-04-04,8784.17416667
S,SUL,2011-04-04,9554.26041667
SE,SUDESTE,2011-04-04,35539.80541667
N,NORTE,2011-04-05,4123.04291667
NE,NORDESTE,2011-04-05,8873.86375000
S,SUL,2011-04-05,9784.85416667
SE,SUDESTE,2011-04-05,36357.67000000
N,NORTE,2011-04-06,4142.27166667
NE,NORDESTE,2011-04-06,8965.68375000
S,SUL,2011-04-06,9769.91166667
SE,SUDESTE,2011-04-06,36009.15666667
N,NORTE,2011-04-07,4119.96875000
NE,NORDESTE,2011-04-07,8941.95583333
S,SUL,2011-04-07,9807.28750000
SE,SUDESTE,2011-04-07,36163.90958333
N,NORTE,2011-04-08,4089.45375000
NE,NORDESTE,2011-04-08,8746.70583333
S,SUL,2011-04-08,9862.00791667
SE,SUDESTE,2011-04-08,36332.69375000
N,NORTE,2011-04-09,3912.36250000
NE,NORDESTE,2011-04-09,7994.80333333
S,SUL,2011-04-09,8609.18458333
SE,SUDESTE,2011-04-09,33421.36375000
N,NORTE,2011-04-10,3748.31166667
NE,NORDESTE,2011-04-10,7261.14500000
S,SUL,2011-04-10,6951.64708333
SE,SUDESTE,2011-04-10,29597.60333333
N,NORTE,2011-04-11,4101.77666667
NE,NORDESTE,2011-04-11,8275.33958333
S,SUL,2011-04-11,9505.81291667
SE,SUDESTE,2011-04-11,35952.75791667
N,NORTE,2011-04-12,4135.29708333
NE,NORDESTE,2011-04-12,8341.29958333
S,SUL,2011-04-12,9888.27500000
SE,SUDESTE,2011-04-12,37504.96583333
N,NORTE,2011-04-13,4164.99500000
NE,NORDESTE,2011-04-13,8431.04875000
S,SUL,2011-04-13,10079.27875000
SE,SUDESTE,2011-04-13,37525.45666667
N,NORTE,2011-04-14,4112.50750000
NE,NORDESTE,2011-04-14,8462.82375000
S,SUL,2011-04-14,10180.60416667
SE,SUDESTE,2011-04-14,38207.93750000
N,NORTE,2011-04-15,4125.90208333
NE,NORDESTE,2011-04-15,8525.32000000
S,SUL,2011-04-15,9819.35666667
SE,SUDESTE,2011-04-15,38491.88125000
N,NORTE,2011-04-16,3961.16750000
NE,NORDESTE,2011-04-16,8195.38041667
S,SUL,2011-04-16,8696.63916667
SE,SUDESTE,2011-04-16,35301.63458333
N,NORTE,2011-04-17,3834.76750000
NE,NORDESTE,2011-04-17,7460.58416667
S,SUL,2011-04-17,7232.94541667
SE,SUDESTE,2011-04-17,31319.59541667
N,NORTE,2011-04-18,4092.79875000
NE,NORDESTE,2011-04-18,8281.02083333
S,SUL,2011-04-18,9720.44166667
SE,SUDESTE,2011-04-18,37380.42666667
N,NORTE,2011-04-19,4065.19666667
NE,NORDESTE,2011-04-19,8287.17750000
S,SUL,2011-04-19,9847.29208333
SE,SUDESTE,2011-04-19,37820.05708333
N,NORTE,2011-04-20,4117.74541667
NE,NORDESTE,2011-04-20,8319.28833333
S,SUL,2011-04-20,9969.72958333
SE,SUDESTE,2011-04-20,37173.65083333
N,NORTE,2011-04-21,3887.20541667
NE,NORDESTE,2011-04-21,7479.42583333
S,SUL,2011-04-21,7764.95458333
SE,SUDESTE,2011-04-21,32615.37000000
N,NORTE,2011-04-22,3764.32375000
NE,NORDESTE,2011-04-22,6634.81041667
S,SUL,2011-04-22,6496.99708333
SE,SUDESTE,2011-04-22,29709.40958333
N,NORTE,2011-04-23,3893.58208333
NE,NORDESTE,2011-04-23,7230.12958333
S,SUL,2011-04-23,6947.40750000
SE,SUDESTE,2011-04-23,31288.16750000
N,NORTE,2011-04-24,3757.55416667
NE,NORDESTE,2011-04-24,7153.37000000
S,SUL,2011-04-24,6185.55791667
SE,SUDESTE,2011-04-24,29670.45583333
N,NORTE,2011-04-25,4140.85083333
NE,NORDESTE,2011-04-25,8229.51958333
S,SUL,2011-04-25,8911.60500000
SE,SUDESTE,2011-04-25,35553.48125000
N,NORTE,2011-04-26,4184.81000000
NE,NORDESTE,2011-04-26,8459.80500000
S,SUL,2011-04-26,9380.56791667
SE,SUDESTE,2011-04-26,36010.40000000
N,NORTE,2011-04-27,4141.48208333
NE,NORDESTE,2011-04-27,8570.73125000
S,SUL,2011-04-27,9453.89333333
SE,SUDESTE,2011-04-27,35482.29791667
N,NORTE,2011-04-28,4110.68375000
NE,NORDESTE,2011-04-28,8594.74416667
S,SUL,2011-04-28,9539.86583333
SE,SUDESTE,2011-04-28,35342.03833333
N,NORTE,2011-04-29,4162.41833333
NE,NORDESTE,2011-04-29,8465.14000000
S,SUL,2011-04-29,9647.45250000
SE,SUDESTE,2011-04-29,35597.22500000
N,NORTE,2011-04-30,4073.66166667
NE,NORDESTE,2011-04-30,7987.18416667
S,SUL,2011-04-30,8294.44916667
SE,SUDESTE,2011-04-30,33016.63666667
N,NORTE,2011-05-01,3907.70708333
NE,NORDESTE,2011-05-01,7197.28000000
S,SUL,2011-05-01,6693.57250000
SE,SUDESTE,2011-05-01,29277.18250000
N,NORTE,2011-05-02,4166.17625000
NE,NORDESTE,2011-05-02,8269.90208333
S,SUL,2011-05-02,9026.90041667
SE,SUDESTE,2011-05-02,34837.53875000
N,NORTE,2011-05-03,4151.69875000
NE,NORDESTE,2011-05-03,8409.29833333
S,SUL,2011-05-03,9359.61833333
SE,SUDESTE,2011-05-03,34922.85208333
N,NORTE,2011-05-04,4124.62166667
NE,NORDESTE,2011-05-04,8353.34833333
S,SUL,2011-05-04,9438.10166667
SE,SUDESTE,2011-05-04,34881.65500000
N,NORTE,2011-05-05,4153.39833333
NE,NORDESTE,2011-05-05,8338.44250000
S,SUL,2011-05-05,9504.90000000
SE,SUDESTE,2011-05-05,35307.18291667
N,NORTE,2011-05-06,4143.00833333
NE,NORDESTE,2011-05-06,8419.56583333
S,SUL,2011-05-06,9554.08208333
SE,SUDESTE,2011-05-06,35897.29458333
N,NORTE,2011-05-07,3999.18833333
NE,NORDESTE,2011-05-07,8050.95875000
S,SUL,2011-05-07,8232.39833333
SE,SUDESTE,2011-05-07,32846.51083333
N,NORTE,2011-05-08,3887.69625000
NE,NORDESTE,2011-05-08,7259.63916667
S,SUL,2011-05-08,6810.23500000
SE,SUDESTE,2011-05-08,28864.78958333
N,NORTE,2011-05-09,4149.64458333
NE,NORDESTE,2011-05-09,8208.86666667
S,SUL,2011-05-09,9250.89916667
SE,SUDESTE,2011-05-09,34799.40666667
N,NORTE,2011-05-10,4138.61375000
NE,NORDESTE,2011-05-10,8339.47125000
S,SUL,2011-05-10,9679.86583333
SE,SUDESTE,2011-05-10,35682.39000000
N,NORTE,2011-05-11,4111.57458333
NE,NORDESTE,2011-05-11,8393.05875000
S,SUL,2011-05-11,9656.95625000
SE,SUDESTE,2011-05-11,35555.04166667
N,NORTE,2011-05-12,4101.84166667
NE,NORDESTE,2011-05-12,8134.80333333
S,SUL,2011-05-12,9663.62625000
SE,SUDESTE,2011-05-12,35557.68916667
N,NORTE,2011-05-13,4108.30833333
NE,NORDESTE,2011-05-13,8135.35750000
S,SUL,2011-05-13,9528.42375000
SE,SUDESTE,2011-05-13,35357.34333333
N,NORTE,2011-05-14,4077.38541667
NE,NORDESTE,2011-05-14,7768.86458333
S,SUL,2011-05-14,8264.05000000
SE,SUDESTE,2011-05-14,32244.20000000
N,NORTE,2011-05-15,3955.76541667
NE,NORDESTE,2011-05-15,7082.13750000
S,SUL,2011-05-15,6641.09541667
SE,SUDESTE,2011-05-15,28739.20041667
N,NORTE,2011-05-16,4213.20541667
NE,NORDESTE,2011-05-16,8135.77958333
S,SUL,2011-05-16,8953.50625000
SE,SUDESTE,2011-05-16,33472.99291667
N,NORTE,2011-05-17,4196.96166667
NE,NORDESTE,2011-05-17,8443.38708333
S,SUL,2011-05-17,9278.02125000
SE,SUDESTE,2011-05-17,33819.42750000
N,NORTE,2011-05-18,4141.22666667
NE,NORDESTE,2011-05-18,8330.77041667
S,SUL,2011-05-18,9342.59083333
SE,SUDESTE,2011-05-18,33801.06375000
N,NORTE,2011-05-19,4127.16416667
NE,NORDESTE,2011-05-19,8211.67291667
S,SUL,2011-05-19,9483.02375000
SE,SUDESTE,2011-05-19,34019.13666667
N,NORTE,2011-05-20,4158.06916667
NE,NORDESTE,2011-05-20,8096.82333333
S,SUL,2011-05-20,9446.66041667
SE,SUDESTE,2011-05-20,34250.52083333
N,NORTE,2011-05-21,4010.67708333
NE,NORDESTE,2011-05-21,7748.70291667
S,SUL,2011-05-21,8190.73250000
SE,SUDESTE,2011-05-21,31744.14791667
N,NORTE,2011-05-22,3846.55375000
NE,NORDESTE,2011-05-22,7018.15208333
S,SUL,2011-05-22,6737.46458333
SE,SUDESTE,2011-05-22,27960.33791667
N,NORTE,2011-05-23,4097.85000000
NE,NORDESTE,2011-05-23,7974.35333333
S,SUL,2011-05-23,9243.18208333
SE,SUDESTE,2011-05-23,33222.28916667
N,NORTE,2011-05-24,4149.06541667
NE,NORDESTE,2011-05-24,8039.71875000
S,SUL,2011-05-24,9665.14625000
SE,SUDESTE,2011-05-24,34521.98833333
N,NORTE,2011-05-25,4215.96458333
NE,NORDESTE,2011-05-25,8096.65250000
S,SUL,2011-05-25,9735.58416667
SE,SUDESTE,2011-05-25,34862.25958333
N,NORTE,2011-05-26,4186.70333333
NE,NORDESTE,2011-05-26,8049.93750000
S,SUL,2011-05-26,9592.99541667
SE,SUDESTE,2011-05-26,34588.92166667
N,NORTE,2011-05-27,4163.99375000
NE,NORDESTE,2011-05-27,8206.31166667
S,SUL,2011-05-27,9553.71750000
SE,SUDESTE,2011-05-27,34619.23625000
N,NORTE,2011-05-28,4058.20791667
NE,NORDESTE,2011-05-28,7841.99666667
S,SUL,2011-05-28,8226.87291667
SE,SUDESTE,2011-05-28,31765.39666667
N,NORTE,2011-05-29,3895.04041667
NE,NORDESTE,2011-05-29,7173.21375000
S,SUL,2011-05-29,6792.10083333
SE,SUDESTE,2011-05-29,27956.51875000
N,NORTE,2011-05-30,4201.89625000
NE,NORDESTE,2011-05-30,8147.65416667
S,SUL,2011-05-30,9203.25041667
SE,SUDESTE,2011-05-30,33016.91041667
N,NORTE,2011-05-31,4225.80666667
NE,NORDESTE,2011-05-31,8205.66541667
S,SUL,2011-05-31,9521.33541667
SE,SUDESTE,2011-05-31,33870.67333333
N,NORTE,2011-06-01,4203.21625000
NE,NORDESTE,2011-06-01,8210.93791667
S,SUL,2011-06-01,9513.98416667
SE,SUDESTE,2011-06-01,33960.51583333
N,NORTE,2011-06-02,4219.86708333
NE,NORDESTE,2011-06-02,8154.95166667
S,SUL,2011-06-02,9660.40541667
SE,SUDESTE,2011-06-02,34190.28125000
N,NORTE,2011-06-03,4211.26000000
NE,NORDESTE,2011-06-03,8215.84333333
S,SUL,2011-06-03,9666.90125000
SE,SUDESTE,2011-06-03,34670.72375000
N,NORTE,2011-06-04,4028.81125000
NE,NORDESTE,2011-06-04,7795.68208333
S,SUL,2011-06-04,8326.01500000
SE,SUDESTE,2011-06-04,31840.86041667
N,NORTE,2011-06-05,3855.46250000
NE,NORDESTE,2011-06-05,7174.83333333
S,SUL,2011-06-05,6885.06750000
SE,SUDESTE,2011-06-05,27773.96166667
N,NORTE,2011-06-06,4149.58458333
NE,NORDESTE,2011-06-06,8030.51500000
