id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
N,NORTE,2004-01-27,2892.83333333
NE,NORDESTE,2004-01-27,5890.37708333
S,SUL,2004-01-27,8028.76749761
SE,SUDESTE,2004-01-27,28361.08916906
N,NORTE,2004-01-28,2895.10416667
NE,NORDESTE,2004-01-28,5658.99333333
S,SUL,2004-01-28,8218.85833176
SE,SUDESTE,2004-01-28,28683.03000158
N,NORTE,2004-01-29,2878.42916667
NE,NORDESTE,2004-01-29,5800.51291667
S,SUL,2004-01-29,8182.75541595
SE,SUDESTE,2004-01-29,28696.47916738
N,NORTE,2004-01-30,2855.61666667
NE,NORDESTE,2004-01-30,5861.50708333
S,SUL,2004-01-30,8068.30208669
SE,SUDESTE,2004-01-30,28890.15082998
N,NORTE,2004-01-31,2805.42916667
NE,NORDESTE,2004-01-31,5588.63083333
S,SUL,2004-01-31,7101.06958908
SE,SUDESTE,2004-01-31,26350.46541092
N,NORTE,2004-02-01,2695.52916667
NE,NORDESTE,2004-02-01,5193.17541667
S,SUL,2004-02-01,6024.19499674
SE,SUDESTE,2004-02-01,23762.73166992
N,NORTE,2004-02-02,2852.31250000
NE,NORDESTE,2004-02-02,5818.26375000
S,SUL,2004-02-02,7672.59999995
SE,SUDESTE,2004-02-02,28349.50791672
N,NORTE,2004-02-03,2874.53333333
NE,NORDESTE,2004-02-03,5938.99375000
S,SUL,2004-02-03,8160.13000346
SE,SUDESTE,2004-02-03,29250.41124654
N,NORTE,2004-02-04,2864.03333333
NE,NORDESTE,2004-02-04,5972.01041667
S,SUL,2004-02-04,8233.99624807
SE,SUDESTE,2004-02-04,29375.60083527
N,NORTE,2004-02-05,2840.78333333
NE,NORDESTE,2004-02-05,5972.31875000
S,SUL,2004-02-05,8114.51166835
SE,SUDESTE,2004-02-05,29829.69166499
N,NORTE,2004-02-06,2879.05833333
NE,NORDESTE,2004-02-06,6011.10041667
S,SUL,2004-02-06,7811.48791651
SE,SUDESTE,2004-02-06,29268.22458349
N,NORTE,2004-02-07,2820.56250000
NE,NORDESTE,2004-02-07,5841.87375000
S,SUL,2004-02-07,6707.17750086
SE,SUDESTE,2004-02-07,25654.09499914
N,NORTE,2004-02-08,2699.02916667
NE,NORDESTE,2004-02-08,5446.81083333
S,SUL,2004-02-08,5662.60000173
SE,SUDESTE,2004-02-08,22697.61541494
N,NORTE,2004-02-09,2870.75416667
NE,NORDESTE,2004-02-09,6075.61250000
S,SUL,2004-02-09,7468.32958679
SE,SUDESTE,2004-02-09,26929.17666321
N,NORTE,2004-02-10,2884.35833333
NE,NORDESTE,2004-02-10,6222.56291667
S,SUL,2004-02-10,7805.72708247
SE,SUDESTE,2004-02-10,27681.69500086
N,NORTE,2004-02-11,2875.97083333
NE,NORDESTE,2004-02-11,6159.33500000
S,SUL,2004-02-11,7963.72416631
SE,SUDESTE,2004-02-11,27716.25458369
N,NORTE,2004-02-12,2874.67916667
NE,NORDESTE,2004-02-12,6229.76625000
S,SUL,2004-02-12,8163.70583282
SE,SUDESTE,2004-02-12,27805.84125051
N,NORTE,2004-02-13,2875.06250000
NE,NORDESTE,2004-02-13,6186.54250000
S,SUL,2004-02-13,8195.22124812
SE,SUDESTE,2004-02-13,28106.21666855
N,NORTE,2004-02-14,2810.81250000
NE,NORDESTE,2004-02-14,5813.40375000
S,SUL,2004-02-14,7029.87916636
SE,SUDESTE,2004-02-14,26211.22791697
N,NORTE,2004-02-15,2696.15000000
NE,NORDESTE,2004-02-15,5469.62916667
S,SUL,2004-02-15,5774.87166545
SE,SUDESTE,2004-02-15,23643.52666789
N,NORTE,2004-02-16,2872.00833333
NE,NORDESTE,2004-02-16,6121.78041667
S,SUL,2004-02-16,7640.92833710
SE,SUDESTE,2004-02-16,28070.02082957
N,NORTE,2004-02-17,2884.17500000
NE,NORDESTE,2004-02-17,6189.88000000
S,SUL,2004-02-17,8080.65499919
SE,SUDESTE,2004-02-17,28712.35208415
N,NORTE,2004-02-18,2930.23333333
NE,NORDESTE,2004-02-18,6279.59791667
S,SUL,2004-02-18,8207.45249985
SE,SUDESTE,2004-02-18,28976.79791682
N,NORTE,2004-02-19,2942.17500000
NE,NORDESTE,2004-02-19,6388.87708333
S,SUL,2004-02-19,8137.28708349
SE,SUDESTE,2004-02-19,29318.80666651
N,NORTE,2004-02-20,2952.53750000
NE,NORDESTE,2004-02-20,6292.38416667
S,SUL,2004-02-20,7895.33958181
SE,SUDESTE,2004-02-20,28694.25708486
N,NORTE,2004-02-21,2868.31250000
NE,NORDESTE,2004-02-21,5910.82166667
S,SUL,2004-02-21,6880.14208211
SE,SUDESTE,2004-02-21,25725.18458455
N,NORTE,2004-02-22,2784.30000000
NE,NORDESTE,2004-02-22,5484.59541667
S,SUL,2004-02-22,5787.80999863
SE,SUDESTE,2004-02-22,23090.18750137
N,NORTE,2004-02-23,2808.41250000
NE,NORDESTE,2004-02-23,5591.19791667
S,SUL,2004-02-23,6963.40458384
SE,SUDESTE,2004-02-23,24521.02791616
N,NORTE,2004-02-24,2766.93333333
NE,NORDESTE,2004-02-24,5530.20750000
S,SUL,2004-02-24,6903.31500046
SE,SUDESTE,2004-02-24,23883.93833288
N,NORTE,2004-02-25,2881.68750000
NE,NORDESTE,2004-02-25,5920.34833333
S,SUL,2004-02-25,7801.72999980
SE,SUDESTE,2004-02-25,26036.88333354
N,NORTE,2004-02-26,2952.76666667
NE,NORDESTE,2004-02-26,6354.79875000
S,SUL,2004-02-26,8157.98791773
SE,SUDESTE,2004-02-26,27564.10666560
N,NORTE,2004-02-27,2908.83750000
NE,NORDESTE,2004-02-27,6339.99958333
S,SUL,2004-02-27,8136.40499725
SE,SUDESTE,2004-02-27,27843.39333608
N,NORTE,2004-02-28,2839.92916667
NE,NORDESTE,2004-02-28,6025.04666667
S,SUL,2004-02-28,7065.90041504
SE,SUDESTE,2004-02-28,25530.89833496
N,NORTE,2004-02-29,2735.51666667
NE,NORDESTE,2004-02-29,5470.41083333
S,SUL,2004-02-29,6017.99166636
SE,SUDESTE,2004-02-29,23006.91000031
N,NORTE,2004-03-01,2897.29583333
NE,NORDESTE,2004-03-01,6217.74250000
S,SUL,2004-03-01,7839.54916407
SE,SUDESTE,2004-03-01,27796.40583593
N,NORTE,2004-03-02,2948.86666667
NE,NORDESTE,2004-03-02,6394.69291667
S,SUL,2004-03-02,8206.29541468
SE,SUDESTE,2004-03-02,28773.67625198
N,NORTE,2004-03-03,2966.21250000
NE,NORDESTE,2004-03-03,6338.48500000
S,SUL,2004-03-03,8098.59708216
SE,SUDESTE,2004-03-03,29176.46666784
N,NORTE,2004-03-04,2951.39583333
NE,NORDESTE,2004-03-04,6350.92708333
S,SUL,2004-03-04,7987.83250310
SE,SUDESTE,2004-03-04,28688.06541356
N,NORTE,2004-03-05,2935.76666667
NE,NORDESTE,2004-03-05,6383.98208333
S,SUL,2004-03-05,8026.20708969
SE,SUDESTE,2004-03-05,28309.27499364
N,NORTE,2004-03-06,2857.62916667
NE,NORDESTE,2004-03-06,6007.51208333
S,SUL,2004-03-06,7206.55666692
SE,SUDESTE,2004-03-06,26059.56791641
N,NORTE,2004-03-07,2761.68750000
NE,NORDESTE,2004-03-07,5455.50916667
S,SUL,2004-03-07,6167.74791555
SE,SUDESTE,2004-03-07,23419.67458445
N,NORTE,2004-03-08,2935.50000000
NE,NORDESTE,2004-03-08,6144.50166667
S,SUL,2004-03-08,8166.60750153
SE,SUDESTE,2004-03-08,28340.17124847
N,NORTE,2004-03-09,2948.40833333
NE,NORDESTE,2004-03-09,6293.61458333
S,SUL,2004-03-09,8343.78166351
SE,SUDESTE,2004-03-09,29326.96875315
N,NORTE,2004-03-10,2965.01666667
NE,NORDESTE,2004-03-10,6356.77375000
S,SUL,2004-03-10,8459.79041417
SE,SUDESTE,2004-03-10,29644.92041916
N,NORTE,2004-03-11,2978.13750000
NE,NORDESTE,2004-03-11,6418.04000000
S,SUL,2004-03-11,8238.70499807
SE,SUDESTE,2004-03-11,29485.46791860
N,NORTE,2004-03-12,2964.28333333
NE,NORDESTE,2004-03-12,6442.57625000
S,SUL,2004-03-12,7949.86208308
SE,SUDESTE,2004-03-12,28965.70083359
N,NORTE,2004-03-13,2842.43333333
NE,NORDESTE,2004-03-13,5995.46708333
S,SUL,2004-03-13,7000.08875310
SE,SUDESTE,2004-03-13,26298.57833023
N,NORTE,2004-03-14,2772.05416667
NE,NORDESTE,2004-03-14,5443.08750000
S,SUL,2004-03-14,5886.19791616
SE,SUDESTE,2004-03-14,23690.91208384
N,NORTE,2004-03-15,2948.08333333
NE,NORDESTE,2004-03-15,6172.22250000
S,SUL,2004-03-15,7832.56250178
SE,SUDESTE,2004-03-15,28082.90999822
N,NORTE,2004-03-16,2975.10000000
NE,NORDESTE,2004-03-16,6260.32458333
S,SUL,2004-03-16,8091.14918259
SE,SUDESTE,2004-03-16,28423.81166779
N,NORTE,2004-03-17,2972.02916667
NE,NORDESTE,2004-03-17,6248.41500000
S,SUL,2004-03-17,8088.43416784
SE,SUDESTE,2004-03-17,28633.11083216
N,NORTE,2004-03-18,2944.09166667
NE,NORDESTE,2004-03-18,6408.17500000
S,SUL,2004-03-18,8117.36124812
SE,SUDESTE,2004-03-18,28751.33625188
N,NORTE,2004-03-19,2924.54583333
NE,NORDESTE,2004-03-19,6188.27375000
S,SUL,2004-03-19,7969.52874985
SE,SUDESTE,2004-03-19,28709.79333349
N,NORTE,2004-03-20,2851.95416667
NE,NORDESTE,2004-03-20,5978.17125000
S,SUL,2004-03-20,6876.25916672
SE,SUDESTE,2004-03-20,25890.11999995
N,NORTE,2004-03-21,2785.73333333
NE,NORDESTE,2004-03-21,5581.52958333
S,SUL,2004-03-21,5764.84208094
SE,SUDESTE,2004-03-21,22922.78333572
N,NORTE,2004-03-22,2952.87916667
NE,NORDESTE,2004-03-22,6410.19708333
S,SUL,2004-03-22,7584.17000544
SE,SUDESTE,2004-03-22,27088.67541122
N,NORTE,2004-03-23,2971.87916667
NE,NORDESTE,2004-03-23,6467.20291667
S,SUL,2004-03-23,7866.39625193
SE,SUDESTE,2004-03-23,27809.41624807
N,NORTE,2004-03-24,2979.53750000
NE,NORDESTE,2004-03-24,6396.51791667
S,SUL,2004-03-24,7928.39500071
SE,SUDESTE,2004-03-24,27935.34333262
N,NORTE,2004-03-25,2982.65833333
NE,NORDESTE,2004-03-25,6441.88125000
S,SUL,2004-03-25,7950.70082891
SE,SUDESTE,2004-03-25,28013.94500443
N,NORTE,2004-03-26,2978.60416667
NE,NORDESTE,2004-03-26,6431.94708333
S,SUL,2004-03-26,8006.41208110
SE,SUDESTE,2004-03-26,28239.84000224
N,NORTE,2004-03-27,2868.95833333
NE,NORDESTE,2004-03-27,6054.98625000
S,SUL,2004-03-27,7074.93708008
SE,SUDESTE,2004-03-27,26178.82416992
N,NORTE,2004-03-28,2759.88333333
NE,NORDESTE,2004-03-28,5603.51541667
S,SUL,2004-03-28,5894.82791540
SE,SUDESTE,2004-03-28,23334.49833460
N,NORTE,2004-03-29,2958.17083333
NE,NORDESTE,2004-03-29,6340.11666667
S,SUL,2004-03-29,7813.42291316
SE,SUDESTE,2004-03-29,27907.30875351
N,NORTE,2004-03-30,2999.55416667
NE,NORDESTE,2004-03-30,6512.51333333
S,SUL,2004-03-30,8185.23583008
SE,SUDESTE,2004-03-30,28577.86583659
N,NORTE,2004-03-31,3021.75416667
NE,NORDESTE,2004-03-31,6449.30208333
S,SUL,2004-03-31,8211.40583715
SE,SUDESTE,2004-03-31,28670.70874619
N,NORTE,2004-04-01,3020.58333333
NE,NORDESTE,2004-04-01,6548.66083333
S,SUL,2004-04-01,8275.77041529
SE,SUDESTE,2004-04-01,28607.88708471
N,NORTE,2004-04-02,3004.42083333
NE,NORDESTE,2004-04-02,6560.83625000
S,SUL,2004-04-02,8350.49916656
SE,SUDESTE,2004-04-02,28863.03791677
N,NORTE,2004-04-03,2943.00000000
NE,NORDESTE,2004-04-03,6177.83125000
S,SUL,2004-04-03,7187.51582682
SE,SUDESTE,2004-04-03,26822.49583984
N,NORTE,2004-04-04,2868.35416667
NE,NORDESTE,2004-04-04,5644.69208333
S,SUL,2004-04-04,6062.13583522
SE,SUDESTE,2004-04-04,24051.05583145
N,NORTE,2004-04-05,3012.63333333
NE,NORDESTE,2004-04-05,6376.64083333
S,SUL,2004-04-05,7975.25332926
SE,SUDESTE,2004-04-05,28429.13250407
N,NORTE,2004-04-06,3002.61666667
NE,NORDESTE,2004-04-06,6522.73250000
S,SUL,2004-04-06,8283.65124725
SE,SUDESTE,2004-04-06,29008.31125275
N,NORTE,2004-04-07,2977.37916667
NE,NORDESTE,2004-04-07,6472.40291667
S,SUL,2004-04-07,8387.46500081
SE,SUDESTE,2004-04-07,28785.89874919
N,NORTE,2004-04-08,2929.50833333
NE,NORDESTE,2004-04-08,6200.85500000
S,SUL,2004-04-08,8167.03958389
SE,SUDESTE,2004-04-08,28667.00333277
N,NORTE,2004-04-09,2773.31250000
NE,NORDESTE,2004-04-09,5303.65125000
S,SUL,2004-04-09,5899.44208104
SE,SUDESTE,2004-04-09,23645.06000229
N,NORTE,2004-04-10,2870.52083333
NE,NORDESTE,2004-04-10,5764.94250000
S,SUL,2004-04-10,6147.52875270
SE,SUDESTE,2004-04-10,24720.64333064
N,NORTE,2004-04-11,2824.70000000
NE,NORDESTE,2004-04-11,5604.63708333
S,SUL,2004-04-11,5474.72791555
SE,SUDESTE,2004-04-11,22946.21625112
N,NORTE,2004-04-12,3035.96250000
NE,NORDESTE,2004-04-12,6433.51625000
S,SUL,2004-04-12,7743.57958420
SE,SUDESTE,2004-04-12,27959.47833247
N,NORTE,2004-04-13,2987.24583333
NE,NORDESTE,2004-04-13,6560.85000000
S,SUL,2004-04-13,8247.87791214
SE,SUDESTE,2004-04-13,28802.27583786
N,NORTE,2004-04-14,2912.76666667
NE,NORDESTE,2004-04-14,6482.94750000
S,SUL,2004-04-14,8346.07791606
SE,SUDESTE,2004-04-14,28691.75375061
N,NORTE,2004-04-15,2914.78333333
NE,NORDESTE,2004-04-15,6478.71625000
S,SUL,2004-04-15,8277.13583542
SE,SUDESTE,2004-04-15,28946.40958125
N,NORTE,2004-04-16,2930.17500000
NE,NORDESTE,2004-04-16,6517.36375000
S,SUL,2004-04-16,8273.84958445
SE,SUDESTE,2004-04-16,29160.38208221
N,NORTE,2004-04-17,2846.26666667
NE,NORDESTE,2004-04-17,6189.68083333
S,SUL,2004-04-17,7218.51416626
SE,SUDESTE,2004-04-17,27072.44541707
N,NORTE,2004-04-18,2719.65833333
NE,NORDESTE,2004-04-18,5636.01416667
S,SUL,2004-04-18,5912.35624868
SE,SUDESTE,2004-04-18,24414.31416799
N,NORTE,2004-04-19,3016.49583333
NE,NORDESTE,2004-04-19,6294.08541667
S,SUL,2004-04-19,7657.05416748
SE,SUDESTE,2004-04-19,29003.49749919
N,NORTE,2004-04-20,2939.09583333
NE,NORDESTE,2004-04-20,6454.93000000
S,SUL,2004-04-20,7638.00541489
SE,SUDESTE,2004-04-20,29155.17875178
N,NORTE,2004-04-21,2802.22916667
NE,NORDESTE,2004-04-21,5874.91041667
S,SUL,2004-04-21,6764.57249914
SE,SUDESTE,2004-04-21,25948.39666753
N,NORTE,2004-04-22,2975.53750000
NE,NORDESTE,2004-04-22,6295.96166667
S,SUL,2004-04-22,7906.09708664
SE,SUDESTE,2004-04-22,28800.34249669
N,NORTE,2004-04-23,2998.23333333
NE,NORDESTE,2004-04-23,6405.06291667
S,SUL,2004-04-23,7978.75083186
SE,SUDESTE,2004-04-23,28714.93333481
N,NORTE,2004-04-24,2878.66250000
NE,NORDESTE,2004-04-24,6035.50541667
S,SUL,2004-04-24,6830.30916738
SE,SUDESTE,2004-04-24,26637.88499929
N,NORTE,2004-04-25,2761.89166667
NE,NORDESTE,2004-04-25,5559.78333333
S,SUL,2004-04-25,5537.27375041
SE,SUDESTE,2004-04-25,23674.01458293
N,NORTE,2004-04-26,2948.47083333
NE,NORDESTE,2004-04-26,6302.98708333
S,SUL,2004-04-26,7282.49541712
SE,SUDESTE,2004-04-26,26973.26916621
N,NORTE,2004-04-27,2944.89166667
NE,NORDESTE,2004-04-27,6402.07916667
S,SUL,2004-04-27,7688.44291529
SE,SUDESTE,2004-04-27,27692.10916804
N,NORTE,2004-04-28,2955.48333333
NE,NORDESTE,2004-04-28,6404.47791667
S,SUL,2004-04-28,7660.44625234
SE,SUDESTE,2004-04-28,27721.29374766
N,NORTE,2004-04-29,2960.00833333
NE,NORDESTE,2004-04-29,6416.18458333
S,SUL,2004-04-29,7774.80458272
SE,SUDESTE,2004-04-29,27853.62500061
N,NORTE,2004-04-30,2987.33333333
NE,NORDESTE,2004-04-30,6370.10208333
S,SUL,2004-04-30,7681.37374852
SE,SUDESTE,2004-04-30,27931.76875148
N,NORTE,2004-05-01,2817.45833333
NE,NORDESTE,2004-05-01,5544.34208333
S,SUL,2004-05-01,5879.65958216
SE,SUDESTE,2004-05-01,23743.74875117
N,NORTE,2004-05-02,2789.11250000
NE,NORDESTE,2004-05-02,5424.32000000
S,SUL,2004-05-02,5402.36500209
SE,SUDESTE,2004-05-02,22769.44166458
N,NORTE,2004-05-03,2992.64583333
NE,NORDESTE,2004-05-03,6224.04291667
S,SUL,2004-05-03,7434.14333257
SE,SUDESTE,2004-05-03,27903.64083410
N,NORTE,2004-05-04,2974.73750000
NE,NORDESTE,2004-05-04,6336.32625000
S,SUL,2004-05-04,7575.27000112
SE,SUDESTE,2004-05-04,28800.00291555
N,NORTE,2004-05-05,2998.63750000
NE,NORDESTE,2004-05-05,6303.59625000
S,SUL,2004-05-05,7585.05708110
SE,SUDESTE,2004-05-05,28692.18416890
N,NORTE,2004-05-06,3025.68333333
NE,NORDESTE,2004-05-06,6359.02958333
S,SUL,2004-05-06,7517.42791565
SE,SUDESTE,2004-05-06,28821.54083435
N,NORTE,2004-05-07,3023.62916667
NE,NORDESTE,2004-05-07,6367.88208333
S,SUL,2004-05-07,7497.81916631
SE,SUDESTE,2004-05-07,28739.42291702
N,NORTE,2004-05-08,2907.81666667
NE,NORDESTE,2004-05-08,6017.02625000
S,SUL,2004-05-08,6524.06916840
SE,SUDESTE,2004-05-08,25994.45583160
N,NORTE,2004-05-09,2800.98333333
NE,NORDESTE,2004-05-09,5530.91250000
S,SUL,2004-05-09,5323.35583206
SE,SUDESTE,2004-05-09,22686.35791794
N,NORTE,2004-05-10,3009.13333333
NE,NORDESTE,2004-05-10,6396.69250000
S,SUL,2004-05-10,7173.78333473
SE,SUDESTE,2004-05-10,26934.77916527
N,NORTE,2004-05-11,3031.40000000
NE,NORDESTE,2004-05-11,6483.32500000
S,SUL,2004-05-11,7510.59583359
SE,SUDESTE,2004-05-11,27843.55291641
N,NORTE,2004-05-12,3052.78333333
NE,NORDESTE,2004-05-12,6517.26083333
S,SUL,2004-05-12,7647.80666723
SE,SUDESTE,2004-05-12,28145.83291611
N,NORTE,2004-05-13,3067.50833333
NE,NORDESTE,2004-05-13,6437.60583333
S,SUL,2004-05-13,7673.12750102
SE,SUDESTE,2004-05-13,28376.73374898
N,NORTE,2004-05-14,3071.92500000
NE,NORDESTE,2004-05-14,6494.74541667
S,SUL,2004-05-14,7566.62083079
SE,SUDESTE,2004-05-14,28247.35291921
N,NORTE,2004-05-15,2988.90416667
NE,NORDESTE,2004-05-15,6141.61333333
S,SUL,2004-05-15,6563.54875209
SE,SUDESTE,2004-05-15,25928.78708125
N,NORTE,2004-05-16,2871.83333333
NE,NORDESTE,2004-05-16,5669.43125000
S,SUL,2004-05-16,5316.37291753
SE,SUDESTE,2004-05-16,22497.69541580
N,NORTE,2004-05-17,3084.61250000
NE,NORDESTE,2004-05-17,6354.79583333
S,SUL,2004-05-17,7116.18083160
SE,SUDESTE,2004-05-17,26590.43333506
N,NORTE,2004-05-18,3069.71250000
NE,NORDESTE,2004-05-18,6398.62291667
S,SUL,2004-05-18,7439.41833628
SE,SUDESTE,2004-05-18,27589.80291372
N,NORTE,2004-05-19,3070.84166667
NE,NORDESTE,2004-05-19,6451.36666667
S,SUL,2004-05-19,7551.05416631
SE,SUDESTE,2004-05-19,27728.98166702
N,NORTE,2004-05-20,3076.69583333
NE,NORDESTE,2004-05-20,6382.17375000
S,SUL,2004-05-20,7528.67666565
SE,SUDESTE,2004-05-20,27754.60708435
N,NORTE,2004-05-21,3054.62083333
NE,NORDESTE,2004-05-21,6344.66041667
S,SUL,2004-05-21,7584.13458745
SE,SUDESTE,2004-05-21,27699.44666255
N,NORTE,2004-05-22,2950.20000000
NE,NORDESTE,2004-05-22,5986.33166667
S,SUL,2004-05-22,6631.72166860
SE,SUDESTE,2004-05-22,25339.68624807
N,NORTE,2004-05-23,2845.85833333
NE,NORDESTE,2004-05-23,5547.70083333
S,SUL,2004-05-23,5626.42500198
SE,SUDESTE,2004-05-23,22918.49624802
N,NORTE,2004-05-24,3071.77083333
NE,NORDESTE,2004-05-24,6216.74250000
S,SUL,2004-05-24,7392.40791641
SE,SUDESTE,2004-05-24,27359.01083359
N,NORTE,2004-05-25,3095.35416667
NE,NORDESTE,2004-05-25,6302.27750000
S,SUL,2004-05-25,7620.30083171
SE,SUDESTE,2004-05-25,28289.52666829
N,NORTE,2004-05-26,3055.02500000
NE,NORDESTE,2004-05-26,6304.78208333
S,SUL,2004-05-26,7305.45375148
SE,SUDESTE,2004-05-26,27854.23624852
N,NORTE,2004-05-27,3052.75000000
NE,NORDESTE,2004-05-27,6423.67583333
S,SUL,2004-05-27,7349.53791417
SE,SUDESTE,2004-05-27,27108.25791916
N,NORTE,2004-05-28,3022.54583333
NE,NORDESTE,2004-05-28,6449.11125000
S,SUL,2004-05-28,7341.75458150
SE,SUDESTE,2004-05-28,27146.76625183
N,NORTE,2004-05-29,2958.73750000
NE,NORDESTE,2004-05-29,6026.39500000
S,SUL,2004-05-29,6487.91583201
SE,SUDESTE,2004-05-29,25359.05500132
N,NORTE,2004-05-30,2836.66666667
NE,NORDESTE,2004-05-30,5531.44583333
S,SUL,2004-05-30,5401.00583499
SE,SUDESTE,2004-05-30,22887.99833168
N,NORTE,2004-05-31,2984.05833333
NE,NORDESTE,2004-05-31,6265.91625000
S,SUL,2004-05-31,7231.85249883
SE,SUDESTE,2004-05-31,27043.34458450
N,NORTE,2004-06-01,3021.74583333
NE,NORDESTE,2004-06-01,6199.78166667
S,SUL,2004-06-01,7415.05874858
SE,SUDESTE,2004-06-01,27703.11166809
N,NORTE,2004-06-02,3033.93333333
NE,NORDESTE,2004-06-02,6179.86166667
S,SUL,2004-06-02,7502.73291946
SE,SUDESTE,2004-06-02,28035.47958054
N,NORTE,2004-06-03,3006.10000000
NE,NORDESTE,2004-06-03,6313.97125000
S,SUL,2004-06-03,7515.93416636
SE,SUDESTE,2004-06-03,27997.16875031
N,NORTE,2004-06-04,3035.29583333
NE,NORDESTE,2004-06-04,6299.19958333
S,SUL,2004-06-04,7488.77917053
SE,SUDESTE,2004-06-04,27528.07624613
N,NORTE,2004-06-05,2944.62500000
NE,NORDESTE,2004-06-05,6016.38125000
