id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
SE,SUDESTE,2006-02-18,29135.98541667
N,NORTE,2006-02-19,3097.77791667
NE,NORDESTE,2006-02-19,6327.41125000
S,SUL,2006-02-19,6600.88583333
SE,SUDESTE,2006-02-19,26336.47333333
N,NORTE,2006-02-20,3289.46750000
NE,NORDESTE,2006-02-20,7201.17333333
S,SUL,2006-02-20,8564.24375000
SE,SUDESTE,2006-02-20,31862.88016667
N,NORTE,2006-02-21,3260.25041667
NE,NORDESTE,2006-02-21,7310.71875000
S,SUL,2006-02-21,8847.17541667
SE,SUDESTE,2006-02-21,32541.77266667
N,NORTE,2006-02-22,3269.00916667
NE,NORDESTE,2006-02-22,7296.50750000
S,SUL,2006-02-22,8946.05333333
SE,SUDESTE,2006-02-22,31968.85204167
N,NORTE,2006-02-23,3319.74000000
NE,NORDESTE,2006-02-23,7291.95041667
S,SUL,2006-02-23,9008.84500000
SE,SUDESTE,2006-02-23,32114.45237500
N,NORTE,2006-02-24,3314.31375000
NE,NORDESTE,2006-02-24,7185.96458333
S,SUL,2006-02-24,8851.42250000
SE,SUDESTE,2006-02-24,31999.14266667
N,NORTE,2006-02-25,3217.34125000
NE,NORDESTE,2006-02-25,6745.61125000
S,SUL,2006-02-25,7385.32666667
SE,SUDESTE,2006-02-25,28794.24354167
N,NORTE,2006-02-26,3066.03916667
NE,NORDESTE,2006-02-26,6250.36916667
S,SUL,2006-02-26,6259.86791667
SE,SUDESTE,2006-02-26,25476.80620833
N,NORTE,2006-02-27,3146.82208333
NE,NORDESTE,2006-02-27,6306.02458333
S,SUL,2006-02-27,7590.22041667
SE,SUDESTE,2006-02-27,27186.66629167
N,NORTE,2006-02-28,3060.09125000
NE,NORDESTE,2006-02-28,6276.78291667
S,SUL,2006-02-28,7643.21916667
SE,SUDESTE,2006-02-28,26793.74808333
N,NORTE,2006-03-01,3187.65375000
NE,NORDESTE,2006-03-01,6664.54000000
S,SUL,2006-03-01,8682.46875000
SE,SUDESTE,2006-03-01,30168.79458333
N,NORTE,2006-03-02,3215.45875000
NE,NORDESTE,2006-03-02,7134.87416667
S,SUL,2006-03-02,8947.52916667
SE,SUDESTE,2006-03-02,31945.37000000
N,NORTE,2006-03-03,3316.56833333
NE,NORDESTE,2006-03-03,7158.18083333
S,SUL,2006-03-03,9006.73166667
SE,SUDESTE,2006-03-03,32551.62916667
N,NORTE,2006-03-04,3230.69708333
NE,NORDESTE,2006-03-04,6926.16041667
S,SUL,2006-03-04,7791.81000000
SE,SUDESTE,2006-03-04,29861.36958333
N,NORTE,2006-03-05,3152.03625000
NE,NORDESTE,2006-03-05,6426.12291667
S,SUL,2006-03-05,6453.60625000
SE,SUDESTE,2006-03-05,26675.03958333
N,NORTE,2006-03-06,3354.22541667
NE,NORDESTE,2006-03-06,7278.09333333
S,SUL,2006-03-06,8503.42291667
SE,SUDESTE,2006-03-06,31465.95541667
N,NORTE,2006-03-07,3387.96250000
NE,NORDESTE,2006-03-07,7349.48125000
S,SUL,2006-03-07,8843.04875000
SE,SUDESTE,2006-03-07,31461.12958333
N,NORTE,2006-03-08,3353.04416667
NE,NORDESTE,2006-03-08,7306.67625000
S,SUL,2006-03-08,9132.06416667
SE,SUDESTE,2006-03-08,31783.03416667
N,NORTE,2006-03-09,3355.90541667
NE,NORDESTE,2006-03-09,7298.68791667
S,SUL,2006-03-09,9189.14125000
SE,SUDESTE,2006-03-09,32196.71291667
N,NORTE,2006-03-10,3391.35291667
NE,NORDESTE,2006-03-10,7303.54666667
S,SUL,2006-03-10,8867.78250000
SE,SUDESTE,2006-03-10,32244.55500000
N,NORTE,2006-03-11,3170.41500000
NE,NORDESTE,2006-03-11,6833.52583333
S,SUL,2006-03-11,7552.63625000
SE,SUDESTE,2006-03-11,28609.06166667
N,NORTE,2006-03-12,3111.24541667
NE,NORDESTE,2006-03-12,6274.67666667
S,SUL,2006-03-12,6399.26541667
SE,SUDESTE,2006-03-12,25450.64958333
N,NORTE,2006-03-13,3353.60208333
NE,NORDESTE,2006-03-13,6986.76125000
S,SUL,2006-03-13,8629.95166667
SE,SUDESTE,2006-03-13,30499.24083333
N,NORTE,2006-03-14,3385.20125000
NE,NORDESTE,2006-03-14,7121.94041667
S,SUL,2006-03-14,9046.30458333
SE,SUDESTE,2006-03-14,31646.94708333
N,NORTE,2006-03-15,3385.04750000
NE,NORDESTE,2006-03-15,7135.58791667
S,SUL,2006-03-15,9164.37958333
SE,SUDESTE,2006-03-15,31770.50041667
N,NORTE,2006-03-16,3431.00375000
NE,NORDESTE,2006-03-16,7195.80666667
S,SUL,2006-03-16,9362.71208333
SE,SUDESTE,2006-03-16,31962.33291667
N,NORTE,2006-03-17,3418.58041667
NE,NORDESTE,2006-03-17,7233.46500000
S,SUL,2006-03-17,9462.44041667
SE,SUDESTE,2006-03-17,32058.41833333
N,NORTE,2006-03-18,3260.96500000
NE,NORDESTE,2006-03-18,6804.83541667
S,SUL,2006-03-18,8272.68000000
SE,SUDESTE,2006-03-18,29336.05333333
N,NORTE,2006-03-19,3128.43458333
NE,NORDESTE,2006-03-19,6213.72875000
S,SUL,2006-03-19,6899.15750000
SE,SUDESTE,2006-03-19,26022.96708333
N,NORTE,2006-03-20,3353.95291667
NE,NORDESTE,2006-03-20,6879.62125000
S,SUL,2006-03-20,8886.32208333
SE,SUDESTE,2006-03-20,31391.51916667
N,NORTE,2006-03-21,3388.59875000
NE,NORDESTE,2006-03-21,7083.88000000
S,SUL,2006-03-21,8934.94458333
SE,SUDESTE,2006-03-21,32122.89833333
N,NORTE,2006-03-22,3392.75291667
NE,NORDESTE,2006-03-22,7136.13916667
S,SUL,2006-03-22,8990.90750000
SE,SUDESTE,2006-03-22,32391.51000000
N,NORTE,2006-03-23,3379.30958333
NE,NORDESTE,2006-03-23,7073.97125000
S,SUL,2006-03-23,8935.75500000
SE,SUDESTE,2006-03-23,32309.60875000
N,NORTE,2006-03-24,3355.51666667
NE,NORDESTE,2006-03-24,7014.10375000
S,SUL,2006-03-24,9034.59708333
SE,SUDESTE,2006-03-24,32660.55958333
N,NORTE,2006-03-25,3263.67916667
NE,NORDESTE,2006-03-25,6637.73083333
S,SUL,2006-03-25,7710.86333333
SE,SUDESTE,2006-03-25,29831.70083333
N,NORTE,2006-03-26,3125.30875000
NE,NORDESTE,2006-03-26,6228.23083333
S,SUL,2006-03-26,6195.54833333
SE,SUDESTE,2006-03-26,25970.73250000
N,NORTE,2006-03-27,3333.75041667
NE,NORDESTE,2006-03-27,7088.86541667
S,SUL,2006-03-27,8178.89375000
SE,SUDESTE,2006-03-27,30516.38083333
N,NORTE,2006-03-28,3337.58791667
NE,NORDESTE,2006-03-28,7213.41208333
S,SUL,2006-03-28,8619.03541667
SE,SUDESTE,2006-03-28,31513.74208333
N,NORTE,2006-03-29,3326.81125000
NE,NORDESTE,2006-03-29,7175.97541667
S,SUL,2006-03-29,8332.29041667
SE,SUDESTE,2006-03-29,31646.49416667
N,NORTE,2006-03-30,3299.07416667
NE,NORDESTE,2006-03-30,7189.10875000
S,SUL,2006-03-30,8306.78416667
SE,SUDESTE,2006-03-30,31148.48291667
N,NORTE,2006-03-31,3324.86958333
NE,NORDESTE,2006-03-31,7137.08208333
S,SUL,2006-03-31,8385.70125000
SE,SUDESTE,2006-03-31,30821.27875000
N,NORTE,2006-04-01,3141.23375000
NE,NORDESTE,2006-04-01,6609.20583333
S,SUL,2006-04-01,7388.44500000
SE,SUDESTE,2006-04-01,27981.94875000
N,NORTE,2006-04-02,3061.85333333
NE,NORDESTE,2006-04-02,6084.29041667
S,SUL,2006-04-02,6226.14125000
SE,SUDESTE,2006-04-02,24945.03166667
N,NORTE,2006-04-03,3348.62458333
NE,NORDESTE,2006-04-03,6940.75916667
S,SUL,2006-04-03,8212.23166667
SE,SUDESTE,2006-04-03,30113.29916667
N,NORTE,2006-04-04,3368.47375000
NE,NORDESTE,2006-04-04,7068.24000000
S,SUL,2006-04-04,8597.08958333
SE,SUDESTE,2006-04-04,30621.43916667
N,NORTE,2006-04-05,3325.42708333
NE,NORDESTE,2006-04-05,7057.52000000
S,SUL,2006-04-05,8639.44208333
SE,SUDESTE,2006-04-05,30817.92250000
N,NORTE,2006-04-06,3360.59250000
NE,NORDESTE,2006-04-06,7138.72125000
S,SUL,2006-04-06,8530.96208333
SE,SUDESTE,2006-04-06,31150.19458333
N,NORTE,2006-04-07,3303.51833333
NE,NORDESTE,2006-04-07,7102.58291667
S,SUL,2006-04-07,8611.03708333
SE,SUDESTE,2006-04-07,31306.97875000
N,NORTE,2006-04-08,3230.72708333
NE,NORDESTE,2006-04-08,6749.25916667
S,SUL,2006-04-08,7707.62416667
SE,SUDESTE,2006-04-08,28916.93416667
N,NORTE,2006-04-09,3073.94041667
NE,NORDESTE,2006-04-09,6150.46916667
S,SUL,2006-04-09,6268.82833333
SE,SUDESTE,2006-04-09,25833.28541667
N,NORTE,2006-04-10,3339.82541667
NE,NORDESTE,2006-04-10,6829.63000000
S,SUL,2006-04-10,8068.16958333
SE,SUDESTE,2006-04-10,30709.73458333
N,NORTE,2006-04-11,3350.50583333
NE,NORDESTE,2006-04-11,7056.39625000
S,SUL,2006-04-11,8367.52583333
SE,SUDESTE,2006-04-11,31528.69583333
N,NORTE,2006-04-12,3346.38458333
NE,NORDESTE,2006-04-12,7153.17625000
S,SUL,2006-04-12,8541.25416667
SE,SUDESTE,2006-04-12,31518.49750000
N,NORTE,2006-04-13,3274.96791667
NE,NORDESTE,2006-04-13,6939.13000000
S,SUL,2006-04-13,8388.78291667
SE,SUDESTE,2006-04-13,31060.34208333
N,NORTE,2006-04-14,3105.62166667
NE,NORDESTE,2006-04-14,5970.97708333
S,SUL,2006-04-14,6175.55750000
SE,SUDESTE,2006-04-14,25565.57083333
N,NORTE,2006-04-15,3188.24458333
NE,NORDESTE,2006-04-15,6315.87166667
S,SUL,2006-04-15,6404.92708333
SE,SUDESTE,2006-04-15,26847.81958333
N,NORTE,2006-04-16,3105.44083333
NE,NORDESTE,2006-04-16,6052.16166667
S,SUL,2006-04-16,5596.38833333
SE,SUDESTE,2006-04-16,25230.33583333
N,NORTE,2006-04-17,3272.14583333
NE,NORDESTE,2006-04-17,6893.94791667
S,SUL,2006-04-17,7749.10416667
SE,SUDESTE,2006-04-17,29768.14416667
N,NORTE,2006-04-18,3240.47333333
NE,NORDESTE,2006-04-18,7067.46041667
S,SUL,2006-04-18,8171.38958333
SE,SUDESTE,2006-04-18,29534.02583333
N,NORTE,2006-04-19,3348.92000000
NE,NORDESTE,2006-04-19,6989.08541667
S,SUL,2006-04-19,9031.22291667
SE,SUDESTE,2006-04-19,28785.64833333
N,NORTE,2006-04-20,3304.75541667
NE,NORDESTE,2006-04-20,6960.38416667
S,SUL,2006-04-20,8270.18041667
SE,SUDESTE,2006-04-20,29713.09583333
N,NORTE,2006-04-21,3168.01500000
NE,NORDESTE,2006-04-21,6361.51208333
S,SUL,2006-04-21,7133.53375000
SE,SUDESTE,2006-04-21,26530.31166667
N,NORTE,2006-04-22,3225.87625000
NE,NORDESTE,2006-04-22,6409.49208333
S,SUL,2006-04-22,6719.66708333
SE,SUDESTE,2006-04-22,26991.52375000
N,NORTE,2006-04-23,3115.68625000
NE,NORDESTE,2006-04-23,6083.64791667
S,SUL,2006-04-23,5917.47583333
SE,SUDESTE,2006-04-23,25184.64541667
N,NORTE,2006-04-24,3369.75208333
NE,NORDESTE,2006-04-24,6828.92125000
S,SUL,2006-04-24,8077.38125000
SE,SUDESTE,2006-04-24,30337.53083333
N,NORTE,2006-04-25,3324.41458333
NE,NORDESTE,2006-04-25,6943.34416667
S,SUL,2006-04-25,8436.35875000
SE,SUDESTE,2006-04-25,31489.30000000
N,NORTE,2006-04-26,3350.95125000
NE,NORDESTE,2006-04-26,6951.21166667
S,SUL,2006-04-26,8451.85666667
SE,SUDESTE,2006-04-26,31878.69083333
N,NORTE,2006-04-27,3356.90208333
NE,NORDESTE,2006-04-27,7084.45750000
S,SUL,2006-04-27,8393.28833333
SE,SUDESTE,2006-04-27,31383.95958333
N,NORTE,2006-04-28,3415.80625000
NE,NORDESTE,2006-04-28,7086.14625000
S,SUL,2006-04-28,8377.65000000
SE,SUDESTE,2006-04-28,30941.42416667
N,NORTE,2006-04-29,3303.79208333
NE,NORDESTE,2006-04-29,6696.14833333
S,SUL,2006-04-29,7312.69958333
SE,SUDESTE,2006-04-29,28211.61916667
N,NORTE,2006-04-30,3139.92250000
NE,NORDESTE,2006-04-30,5982.50291667
S,SUL,2006-04-30,5993.08750000
SE,SUDESTE,2006-04-30,24945.91083333
N,NORTE,2006-05-01,3159.29708333
NE,NORDESTE,2006-05-01,5773.98916667
S,SUL,2006-05-01,5907.30166667
SE,SUDESTE,2006-05-01,24713.85541667
N,NORTE,2006-05-02,3391.07000000
NE,NORDESTE,2006-05-02,6808.90708333
S,SUL,2006-05-02,7831.19291667
SE,SUDESTE,2006-05-02,29960.54583333
N,NORTE,2006-05-03,3365.76250000
NE,NORDESTE,2006-05-03,7075.37291667
S,SUL,2006-05-03,8108.53833333
SE,SUDESTE,2006-05-03,29894.35125000
N,NORTE,2006-05-04,3391.04791667
NE,NORDESTE,2006-05-04,7004.38541667
S,SUL,2006-05-04,8051.56000000
SE,SUDESTE,2006-05-04,29693.58083333
N,NORTE,2006-05-05,3341.76041667
NE,NORDESTE,2006-05-05,7032.53916667
S,SUL,2006-05-05,8040.98875000
SE,SUDESTE,2006-05-05,29568.58375000
N,NORTE,2006-05-06,3236.48125000
NE,NORDESTE,2006-05-06,6735.86791667
S,SUL,2006-05-06,7130.94833333
SE,SUDESTE,2006-05-06,27151.00708333
N,NORTE,2006-05-07,3136.80833333
NE,NORDESTE,2006-05-07,6140.22583333
S,SUL,2006-05-07,5961.55958333
SE,SUDESTE,2006-05-07,24115.33791667
N,NORTE,2006-05-08,3345.75541667
NE,NORDESTE,2006-05-08,6855.86250000
S,SUL,2006-05-08,7902.29625000
SE,SUDESTE,2006-05-08,28866.78791667
N,NORTE,2006-05-09,3412.49583333
NE,NORDESTE,2006-05-09,6908.41541667
S,SUL,2006-05-09,8224.38375000
SE,SUDESTE,2006-05-09,29651.67166667
N,NORTE,2006-05-10,3440.67625000
NE,NORDESTE,2006-05-10,6774.09000000
S,SUL,2006-05-10,8232.42500000
SE,SUDESTE,2006-05-10,29815.02250000
N,NORTE,2006-05-11,3414.30791667
NE,NORDESTE,2006-05-11,6915.67041667
S,SUL,2006-05-11,8249.04416667
SE,SUDESTE,2006-05-11,29587.76958333
N,NORTE,2006-05-12,3423.27708333
NE,NORDESTE,2006-05-12,7040.82458333
S,SUL,2006-05-12,8222.48166667
SE,SUDESTE,2006-05-12,29465.05708333
N,NORTE,2006-05-13,3316.89833333
NE,NORDESTE,2006-05-13,6712.45041667
S,SUL,2006-05-13,7151.29458333
SE,SUDESTE,2006-05-13,27062.39875000
N,NORTE,2006-05-14,3167.94083333
NE,NORDESTE,2006-05-14,6103.73458333
S,SUL,2006-05-14,5811.82000000
SE,SUDESTE,2006-05-14,23542.00625000
N,NORTE,2006-05-15,3434.72458333
NE,NORDESTE,2006-05-15,6757.16416667
S,SUL,2006-05-15,7821.36458333
SE,SUDESTE,2006-05-15,28251.17875000
N,NORTE,2006-05-16,3482.67500000
NE,NORDESTE,2006-05-16,6836.37041667
S,SUL,2006-05-16,8137.91666667
SE,SUDESTE,2006-05-16,29166.06958333
N,NORTE,2006-05-17,3404.47625000
NE,NORDESTE,2006-05-17,6787.22083333
S,SUL,2006-05-17,8196.13656108
SE,SUDESTE,2006-05-17,29414.53333333
N,NORTE,2006-05-18,3437.94166667
NE,NORDESTE,2006-05-18,6741.68833333
S,SUL,2006-05-18,8248.17380676
SE,SUDESTE,2006-05-18,29478.13083333
N,NORTE,2006-05-19,3414.10291667
NE,NORDESTE,2006-05-19,6758.53125000
S,SUL,2006-05-19,8297.29000000
SE,SUDESTE,2006-05-19,29578.67875000
N,NORTE,2006-05-20,3271.11083333
NE,NORDESTE,2006-05-20,6412.15916667
S,SUL,2006-05-20,7283.82666667
SE,SUDESTE,2006-05-20,27134.87250000
N,NORTE,2006-05-21,3136.29666667
NE,NORDESTE,2006-05-21,6009.18250000
S,SUL,2006-05-21,6000.25166667
SE,SUDESTE,2006-05-21,24279.86500000
N,NORTE,2006-05-22,3402.02916667
NE,NORDESTE,2006-05-22,6613.16208333
S,SUL,2006-05-22,7878.62791667
SE,SUDESTE,2006-05-22,29193.76416667
N,NORTE,2006-05-23,3378.63375000
NE,NORDESTE,2006-05-23,6746.17916667
S,SUL,2006-05-23,8239.52291667
SE,SUDESTE,2006-05-23,29794.95125000
N,NORTE,2006-05-24,3342.93250000
NE,NORDESTE,2006-05-24,6765.26291667
S,SUL,2006-05-24,8271.54083333
SE,SUDESTE,2006-05-24,29542.81708333
N,NORTE,2006-05-25,3332.83166667
NE,NORDESTE,2006-05-25,6789.82958333
S,SUL,2006-05-25,8215.16625000
SE,SUDESTE,2006-05-25,29474.75166667
N,NORTE,2006-05-26,3421.21000000
NE,NORDESTE,2006-05-26,6750.57250000
S,SUL,2006-05-26,8125.35083333
SE,SUDESTE,2006-05-26,29706.35250000
N,NORTE,2006-05-27,3263.26583333
NE,NORDESTE,2006-05-27,6386.23500000
S,SUL,2006-05-27,7226.37625000
SE,SUDESTE,2006-05-27,27409.94916667
N,NORTE,2006-05-28,3233.93958333
NE,NORDESTE,2006-05-28,5824.88000000
S,SUL,2006-05-28,6021.25625000
SE,SUDESTE,2006-05-28,24298.39875000
N,NORTE,2006-05-29,3465.98125000
NE,NORDESTE,2006-05-29,6582.30041667
S,SUL,2006-05-29,8120.11708333
SE,SUDESTE,2006-05-29,29142.44375000
N,NORTE,2006-05-30,3492.43750000
NE,NORDESTE,2006-05-30,6658.14916667
S,SUL,2006-05-30,8382.58375000
SE,SUDESTE,2006-05-30,30196.31458333
N,NORTE,2006-05-31,3430.37625000
NE,NORDESTE,2006-05-31,6635.02333333
S,SUL,2006-05-31,8278.41666667
SE,SUDESTE,2006-05-31,30310.69166667
N,NORTE,2006-06-01,3457.26583333
NE,NORDESTE,2006-06-01,6693.34958333
S,SUL,2006-06-01,8208.99708333
SE,SUDESTE,2006-06-01,30176.45250000
N,NORTE,2006-06-02,3465.91125000
NE,NORDESTE,2006-06-02,6806.28000000
S,SUL,2006-06-02,8163.76083333
SE,SUDESTE,2006-06-02,29774.65791667
N,NORTE,2006-06-03,3357.01958333
NE,NORDESTE,2006-06-03,6452.00291667
S,SUL,2006-06-03,7209.76583333
SE,SUDESTE,2006-06-03,27270.60958333
N,NORTE,2006-06-04,3254.07875000
NE,NORDESTE,2006-06-04,5944.14541667
S,SUL,2006-06-04,6043.98000000
SE,SUDESTE,2006-06-04,24142.46833333
N,NORTE,2006-06-05,3461.71500000
NE,NORDESTE,2006-06-05,6629.33500000
S,SUL,2006-06-05,7976.37000000
SE,SUDESTE,2006-06-05,28958.76833333
N,NORTE,2006-06-06,3456.88833333
NE,NORDESTE,2006-06-06,6813.21083333
