id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
S,SUL,2015-01-22,12201.63592788
SE,SUDESTE,2015-01-22,43449.36529167
N,NORTE,2015-01-23,5106.93012500
NE,NORDESTE,2015-01-23,10431.06941145
S,SUL,2015-01-23,12375.66376817
SE,SUDESTE,2015-01-23,41888.14779167
N,NORTE,2015-01-24,4863.75995833
NE,NORDESTE,2015-01-24,9944.73913201
S,SUL,2015-01-24,11063.79955250
SE,SUDESTE,2015-01-24,37677.59833333
N,NORTE,2015-01-25,4569.30445833
NE,NORDESTE,2015-01-25,9070.63304919
S,SUL,2015-01-25,9692.53959554
SE,SUDESTE,2015-01-25,33895.69820833
N,NORTE,2015-01-26,4999.87145833
NE,NORDESTE,2015-01-26,10220.37109014
S,SUL,2015-01-26,12978.81756517
SE,SUDESTE,2015-01-26,41070.29125000
N,NORTE,2015-01-27,5206.96945833
NE,NORDESTE,2015-01-27,10479.56750311
S,SUL,2015-01-27,13527.48722283
SE,SUDESTE,2015-01-27,42164.75387500
N,NORTE,2015-01-28,5302.23237500
NE,NORDESTE,2015-01-28,10532.35076049
S,SUL,2015-01-28,13362.39937583
SE,SUDESTE,2015-01-28,42223.47787500
N,NORTE,2015-01-29,5366.82408333
NE,NORDESTE,2015-01-29,10637.36659306
S,SUL,2015-01-29,12683.14225695
SE,SUDESTE,2015-01-29,42498.23954167
N,NORTE,2015-01-30,5418.26745833
NE,NORDESTE,2015-01-30,10664.53938521
S,SUL,2015-01-30,11973.28934769
SE,SUDESTE,2015-01-30,42939.14050000
N,NORTE,2015-01-31,5144.34095833
NE,NORDESTE,2015-01-31,10223.75072025
S,SUL,2015-01-31,10274.09532136
SE,SUDESTE,2015-01-31,38459.58329167
N,NORTE,2015-02-01,4666.99679167
NE,NORDESTE,2015-02-01,9400.71968575
S,SUL,2015-02-01,9225.60326819
SE,SUDESTE,2015-02-01,34591.68675000
N,NORTE,2015-02-02,4997.02850000
NE,NORDESTE,2015-02-02,10335.16291040
S,SUL,2015-02-02,12446.28481963
SE,SUDESTE,2015-02-02,40978.91695833
N,NORTE,2015-02-03,4994.76404167
NE,NORDESTE,2015-02-03,10723.99938895
S,SUL,2015-02-03,13181.45797627
SE,SUDESTE,2015-02-03,41807.60562500
N,NORTE,2015-02-04,5039.67075000
NE,NORDESTE,2015-02-04,10594.94726245
S,SUL,2015-02-04,12704.06755734
SE,SUDESTE,2015-02-04,41385.61675000
N,NORTE,2015-02-05,5181.32445833
NE,NORDESTE,2015-02-05,10422.44163108
S,SUL,2015-02-05,12479.49492098
SE,SUDESTE,2015-02-05,40109.51674292
N,NORTE,2015-02-06,5204.53958333
NE,NORDESTE,2015-02-06,10314.28364170
S,SUL,2015-02-06,12473.37888891
SE,SUDESTE,2015-02-06,39223.99133667
N,NORTE,2015-02-07,4964.78970833
NE,NORDESTE,2015-02-07,9878.13604837
S,SUL,2015-02-07,10781.57289057
SE,SUDESTE,2015-02-07,35407.38325000
N,NORTE,2015-02-08,4617.21270833
NE,NORDESTE,2015-02-08,9182.54300408
S,SUL,2015-02-08,9563.92900418
SE,SUDESTE,2015-02-08,32238.09458333
N,NORTE,2015-02-09,5152.70208333
NE,NORDESTE,2015-02-09,10341.19450798
S,SUL,2015-02-09,12906.51858450
SE,SUDESTE,2015-02-09,39068.85812500
N,NORTE,2015-02-10,5224.74995833
NE,NORDESTE,2015-02-10,10647.89282819
S,SUL,2015-02-10,13513.41024851
SE,SUDESTE,2015-02-10,40611.23866667
N,NORTE,2015-02-11,5242.96704167
NE,NORDESTE,2015-02-11,10560.95313040
S,SUL,2015-02-11,13437.31803773
SE,SUDESTE,2015-02-11,41599.62671750
N,NORTE,2015-02-12,5284.25566667
NE,NORDESTE,2015-02-12,10644.00033659
S,SUL,2015-02-12,13510.19655201
SE,SUDESTE,2015-02-12,42963.98790785
N,NORTE,2015-02-13,5429.57491667
NE,NORDESTE,2015-02-13,10542.61487241
S,SUL,2015-02-13,13075.43347082
SE,SUDESTE,2015-02-13,43146.51383333
N,NORTE,2015-02-14,5094.15887500
NE,NORDESTE,2015-02-14,9830.62437406
S,SUL,2015-02-14,10504.69935074
SE,SUDESTE,2015-02-14,38120.85633333
N,NORTE,2015-02-15,4716.25866667
NE,NORDESTE,2015-02-15,9076.05676060
S,SUL,2015-02-15,8722.49181705
SE,SUDESTE,2015-02-15,33341.58162500
N,NORTE,2015-02-16,4804.23300000
NE,NORDESTE,2015-02-16,9064.36250354
S,SUL,2015-02-16,10562.64365297
SE,SUDESTE,2015-02-16,34667.48645833
N,NORTE,2015-02-17,4679.55708333
NE,NORDESTE,2015-02-17,9067.26028123
S,SUL,2015-02-17,10654.94574223
SE,SUDESTE,2015-02-17,34592.14898625
N,NORTE,2015-02-18,4825.39112500
NE,NORDESTE,2015-02-18,9744.80825717
S,SUL,2015-02-18,12040.60523220
SE,SUDESTE,2015-02-18,38636.17725000
N,NORTE,2015-02-19,5104.97929167
NE,NORDESTE,2015-02-19,10409.59614659
S,SUL,2015-02-19,12546.98292792
SE,SUDESTE,2015-02-19,40446.78010417
N,NORTE,2015-02-20,5230.65695833
NE,NORDESTE,2015-02-20,10303.22817002
S,SUL,2015-02-20,12238.63816260
SE,SUDESTE,2015-02-20,40957.17366667
N,NORTE,2015-02-21,4976.68141667
NE,NORDESTE,2015-02-21,9688.30303396
S,SUL,2015-02-21,10753.78468633
SE,SUDESTE,2015-02-21,37827.55062500
N,NORTE,2015-02-22,4443.29025000
NE,NORDESTE,2015-02-22,8790.80414252
S,SUL,2015-02-22,9109.42662799
SE,SUDESTE,2015-02-22,34734.07595833
N,NORTE,2015-02-23,4847.14220833
NE,NORDESTE,2015-02-23,9796.09651165
S,SUL,2015-02-23,12003.77230921
SE,SUDESTE,2015-02-23,41958.23829167
N,NORTE,2015-02-24,5017.48500000
NE,NORDESTE,2015-02-24,9981.61858494
S,SUL,2015-02-24,12147.64479962
SE,SUDESTE,2015-02-24,42655.99220833
N,NORTE,2015-02-25,5051.55050000
NE,NORDESTE,2015-02-25,10022.97465816
S,SUL,2015-02-25,12225.48845514
SE,SUDESTE,2015-02-25,42736.96078250
N,NORTE,2015-02-26,5134.83387500
NE,NORDESTE,2015-02-26,10255.73204276
S,SUL,2015-02-26,12414.98366266
SE,SUDESTE,2015-02-26,42505.66891667
N,NORTE,2015-02-27,5143.56270833
NE,NORDESTE,2015-02-27,10491.60186395
S,SUL,2015-02-27,12317.95341495
SE,SUDESTE,2015-02-27,42051.74345833
N,NORTE,2015-02-28,4994.04858333
NE,NORDESTE,2015-02-28,9990.13190862
S,SUL,2015-02-28,10255.46161947
SE,SUDESTE,2015-02-28,37380.44058333
N,NORTE,2015-03-01,4584.62966667
NE,NORDESTE,2015-03-01,9153.46899006
S,SUL,2015-03-01,8959.67490794
SE,SUDESTE,2015-03-01,32755.13481698
N,NORTE,2015-03-02,5007.45704167
NE,NORDESTE,2015-03-02,10148.32692013
S,SUL,2015-03-02,12115.00385654
SE,SUDESTE,2015-03-02,39562.11503702
N,NORTE,2015-03-03,5056.28620833
NE,NORDESTE,2015-03-03,10230.73907525
S,SUL,2015-03-03,13048.57781959
SE,SUDESTE,2015-03-03,40871.05138491
N,NORTE,2015-03-04,5133.51525000
NE,NORDESTE,2015-03-04,10273.47777178
S,SUL,2015-03-04,13108.43874213
SE,SUDESTE,2015-03-04,41450.56642556
N,NORTE,2015-03-05,5200.84275000
NE,NORDESTE,2015-03-05,10409.98761877
S,SUL,2015-03-05,12974.09345833
SE,SUDESTE,2015-03-05,41686.47500000
N,NORTE,2015-03-06,5153.68762500
NE,NORDESTE,2015-03-06,9971.40799543
S,SUL,2015-03-06,12634.08066667
SE,SUDESTE,2015-03-06,41883.08475000
N,NORTE,2015-03-07,4874.23087500
NE,NORDESTE,2015-03-07,9416.21964789
S,SUL,2015-03-07,10613.05441667
SE,SUDESTE,2015-03-07,37220.05954167
N,NORTE,2015-03-08,4738.54887500
NE,NORDESTE,2015-03-08,8808.02250141
S,SUL,2015-03-08,9270.91979167
SE,SUDESTE,2015-03-08,33147.89783333
N,NORTE,2015-03-09,5235.64704167
NE,NORDESTE,2015-03-09,9986.53541446
S,SUL,2015-03-09,12262.33250000
SE,SUDESTE,2015-03-09,38973.78412500
N,NORTE,2015-03-10,5323.93687500
NE,NORDESTE,2015-03-10,10178.13626737
S,SUL,2015-03-10,12623.24441667
SE,SUDESTE,2015-03-10,39948.71800000
N,NORTE,2015-03-11,5192.02125000
NE,NORDESTE,2015-03-11,10358.14974690
S,SUL,2015-03-11,12670.81383333
SE,SUDESTE,2015-03-11,40516.29600000
N,NORTE,2015-03-12,5348.96687500
NE,NORDESTE,2015-03-12,10479.79014150
S,SUL,2015-03-12,12733.18508333
SE,SUDESTE,2015-03-12,40120.93320833
N,NORTE,2015-03-13,5351.75595833
NE,NORDESTE,2015-03-13,10515.57709903
S,SUL,2015-03-13,12805.92379167
SE,SUDESTE,2015-03-13,40267.43583333
N,NORTE,2015-03-14,5059.99583333
NE,NORDESTE,2015-03-14,9972.07810817
S,SUL,2015-03-14,11401.43658333
SE,SUDESTE,2015-03-14,36326.41283333
N,NORTE,2015-03-15,4725.56720833
NE,NORDESTE,2015-03-15,9288.41789090
S,SUL,2015-03-15,9967.29304167
SE,SUDESTE,2015-03-15,32825.02625000
N,NORTE,2015-03-16,5173.69608680
NE,NORDESTE,2015-03-16,10535.92386424
S,SUL,2015-03-16,12825.89383333
SE,SUDESTE,2015-03-16,39692.28662500
N,NORTE,2015-03-17,5148.19370833
NE,NORDESTE,2015-03-17,10560.56594597
S,SUL,2015-03-17,12858.33654167
SE,SUDESTE,2015-03-17,39846.06950000
N,NORTE,2015-03-18,5111.21307639
NE,NORDESTE,2015-03-18,10586.26356402
S,SUL,2015-03-18,12722.76433333
SE,SUDESTE,2015-03-18,39691.82083333
N,NORTE,2015-03-19,5087.64107293
NE,NORDESTE,2015-03-19,10364.25319782
S,SUL,2015-03-19,12644.34220833
SE,SUDESTE,2015-03-19,39462.92366667
N,NORTE,2015-03-20,5065.01245833
NE,NORDESTE,2015-03-20,10475.60523828
S,SUL,2015-03-20,12710.72175000
SE,SUDESTE,2015-03-20,39469.14412500
N,NORTE,2015-03-21,4883.80966667
NE,NORDESTE,2015-03-21,9855.08712427
S,SUL,2015-03-21,10671.05012500
SE,SUDESTE,2015-03-21,35286.07654167
N,NORTE,2015-03-22,4658.90116667
NE,NORDESTE,2015-03-22,8992.84314165
S,SUL,2015-03-22,8653.92749167
SE,SUDESTE,2015-03-22,31567.36675000
N,NORTE,2015-03-23,5131.87162500
NE,NORDESTE,2015-03-23,10055.69197835
S,SUL,2015-03-23,11367.20729167
SE,SUDESTE,2015-03-23,37044.21225000
N,NORTE,2015-03-24,5074.05162153
NE,NORDESTE,2015-03-24,10194.04529008
S,SUL,2015-03-24,12045.03591667
SE,SUDESTE,2015-03-24,38056.13679167
N,NORTE,2015-03-25,5179.36008333
NE,NORDESTE,2015-03-25,10111.69357843
S,SUL,2015-03-25,12291.47062500
SE,SUDESTE,2015-03-25,38698.01350000
N,NORTE,2015-03-26,5329.18891667
NE,NORDESTE,2015-03-26,10383.71483223
S,SUL,2015-03-26,12180.71933333
SE,SUDESTE,2015-03-26,39486.81379167
N,NORTE,2015-03-27,5373.93425000
NE,NORDESTE,2015-03-27,10433.43843764
S,SUL,2015-03-27,11647.33683333
SE,SUDESTE,2015-03-27,39932.80062500
N,NORTE,2015-03-28,5120.25087500
NE,NORDESTE,2015-03-28,9965.80245636
S,SUL,2015-03-28,9850.93041667
SE,SUDESTE,2015-03-28,36352.44283333
N,NORTE,2015-03-29,4874.16312500
NE,NORDESTE,2015-03-29,9261.29832203
S,SUL,2015-03-29,8281.50975000
SE,SUDESTE,2015-03-29,32949.90679167
N,NORTE,2015-03-30,5346.98204167
NE,NORDESTE,2015-03-30,10369.06948853
S,SUL,2015-03-30,10904.57916667
SE,SUDESTE,2015-03-30,39029.82820833
N,NORTE,2015-03-31,5289.74369791
NE,NORDESTE,2015-03-31,10484.18193763
S,SUL,2015-03-31,11464.67845833
SE,SUDESTE,2015-03-31,40402.56741667
N,NORTE,2015-04-01,5257.87625000
NE,NORDESTE,2015-04-01,10471.35656495
S,SUL,2015-04-01,11794.96700000
SE,SUDESTE,2015-04-01,39778.73412500
N,NORTE,2015-04-02,5188.17766667
NE,NORDESTE,2015-04-02,10186.99012466
S,SUL,2015-04-02,11623.56425000
SE,SUDESTE,2015-04-02,38313.51925000
N,NORTE,2015-04-03,4798.13187500
NE,NORDESTE,2015-04-03,8690.95413824
S,SUL,2015-04-03,8736.60479167
SE,SUDESTE,2015-04-03,30975.47991667
N,NORTE,2015-04-04,4915.42641667
NE,NORDESTE,2015-04-04,9284.38529894
S,SUL,2015-04-04,9279.32179167
SE,SUDESTE,2015-04-04,32413.41179167
N,NORTE,2015-04-05,4943.42837500
NE,NORDESTE,2015-04-05,9188.33686200
S,SUL,2015-04-05,8223.86387500
SE,SUDESTE,2015-04-05,31459.68833333
N,NORTE,2015-04-06,5467.84395833
NE,NORDESTE,2015-04-06,10692.82856234
S,SUL,2015-04-06,10726.37054167
SE,SUDESTE,2015-04-06,38374.24741667
N,NORTE,2015-04-07,5588.19787500
NE,NORDESTE,2015-04-07,10916.05235565
S,SUL,2015-04-07,11097.18674486
SE,SUDESTE,2015-04-07,37521.63623688
N,NORTE,2015-04-08,5521.19066667
NE,NORDESTE,2015-04-08,10675.94869977
S,SUL,2015-04-08,11299.86988133
SE,SUDESTE,2015-04-08,37001.34149059
N,NORTE,2015-04-09,
NE,NORDESTE,2015-04-09,
S,SUL,2015-04-09,
SE,SUDESTE,2015-04-09,
N,NORTE,2015-04-10,5255.51816667
NE,NORDESTE,2015-04-10,10371.22773954
S,SUL,2015-04-10,11645.24457548
SE,SUDESTE,2015-04-10,37589.17126444
N,NORTE,2015-04-11,5142.09854167
NE,NORDESTE,2015-04-11,9811.17320580
S,SUL,2015-04-11,10140.92994116
SE,SUDESTE,2015-04-11,34346.13855052
N,NORTE,2015-04-12,4858.04833333
NE,NORDESTE,2015-04-12,9082.26519793
S,SUL,2015-04-12,8734.30271083
SE,SUDESTE,2015-04-12,30900.53070689
N,NORTE,2015-04-13,5302.06066667
NE,NORDESTE,2015-04-13,10266.84875196
S,SUL,2015-04-13,11524.91842867
SE,SUDESTE,2015-04-13,37255.88552915
N,NORTE,2015-04-14,5317.27600000
NE,NORDESTE,2015-04-14,10400.33520561
S,SUL,2015-04-14,11880.65309963
SE,SUDESTE,2015-04-14,38250.70448554
N,NORTE,2015-04-15,5187.92416667
NE,NORDESTE,2015-04-15,10321.53614458
S,SUL,2015-04-15,11916.11745863
SE,SUDESTE,2015-04-15,38862.12612500
N,NORTE,2015-04-16,5171.56279167
NE,NORDESTE,2015-04-16,10469.64318882
S,SUL,2015-04-16,11731.86581892
SE,SUDESTE,2015-04-16,38997.33500000
N,NORTE,2015-04-17,5227.27891667
NE,NORDESTE,2015-04-17,10548.95336471
S,SUL,2015-04-17,11596.48438817
SE,SUDESTE,2015-04-17,38643.13062500
N,NORTE,2015-04-18,4997.82979167
NE,NORDESTE,2015-04-18,10027.82774116
S,SUL,2015-04-18,9571.92375000
SE,SUDESTE,2015-04-18,35195.78458333
N,NORTE,2015-04-19,4777.32583333
NE,NORDESTE,2015-04-19,9268.76815249
S,SUL,2015-04-19,8234.76954167
SE,SUDESTE,2015-04-19,31749.06075000
N,NORTE,2015-04-20,5059.67216667
NE,NORDESTE,2015-04-20,10314.07600269
S,SUL,2015-04-20,10271.75933333
SE,SUDESTE,2015-04-20,36599.09950000
N,NORTE,2015-04-21,4942.57983333
NE,NORDESTE,2015-04-21,9603.24264283
S,SUL,2015-04-21,9173.21191667
SE,SUDESTE,2015-04-21,34247.20925000
N,NORTE,2015-04-22,5315.70733333
NE,NORDESTE,2015-04-22,10545.54121401
S,SUL,2015-04-22,10688.04850000
SE,SUDESTE,2015-04-22,38148.72091667
N,NORTE,2015-04-23,5301.51279167
NE,NORDESTE,2015-04-23,10360.10840752
S,SUL,2015-04-23,10903.79954167
SE,SUDESTE,2015-04-23,37008.61216667
N,NORTE,2015-04-24,5263.70475000
NE,NORDESTE,2015-04-24,10286.31408696
S,SUL,2015-04-24,11034.52737500
SE,SUDESTE,2015-04-24,37549.70925000
N,NORTE,2015-04-25,4961.28870833
NE,NORDESTE,2015-04-25,9878.08850884
S,SUL,2015-04-25,9379.69075000
SE,SUDESTE,2015-04-25,33578.80716667
N,NORTE,2015-04-26,4729.72500000
NE,NORDESTE,2015-04-26,9072.40496834
S,SUL,2015-04-26,7961.46991667
SE,SUDESTE,2015-04-26,29101.14708333
N,NORTE,2015-04-27,5190.66608333
NE,NORDESTE,2015-04-27,10029.94612025
S,SUL,2015-04-27,10833.53016667
SE,SUDESTE,2015-04-27,35163.97254167
N,NORTE,2015-04-28,5347.55529167
NE,NORDESTE,2015-04-28,10308.37958559
S,SUL,2015-04-28,11220.55112500
SE,SUDESTE,2015-04-28,36502.88862500
N,NORTE,2015-04-29,5292.91379167
NE,NORDESTE,2015-04-29,10348.28377339
S,SUL,2015-04-29,10990.70441667
SE,SUDESTE,2015-04-29,36194.60016667
N,NORTE,2015-04-30,5198.15037500
NE,NORDESTE,2015-04-30,10181.50135107
S,SUL,2015-04-30,10657.39633333
SE,SUDESTE,2015-04-30,35340.69166667
N,NORTE,2015-05-01,4569.01554167
NE,NORDESTE,2015-05-01,8783.56794923
S,SUL,2015-05-01,8216.35070833
SE,SUDESTE,2015-05-01,29296.61954167
N,NORTE,2015-05-02,4739.41950000
NE,NORDESTE,2015-05-02,9205.79673392
S,SUL,2015-05-02,8143.27104167
SE,SUDESTE,2015-05-02,29810.55225000
N,NORTE,2015-05-03,4478.49900000
NE,NORDESTE,2015-05-03,8708.96659048
S,SUL,2015-05-03,7779.08279167
SE,SUDESTE,2015-05-03,28700.22595833
N,NORTE,2015-05-04,5097.52329167
NE,NORDESTE,2015-05-04,9859.02849972
S,SUL,2015-05-04,10266.11062500
SE,SUDESTE,2015-05-04,35791.52120833
N,NORTE,2015-05-05,5163.14162500
NE,NORDESTE,2015-05-05,10158.33394701
S,SUL,2015-05-05,10765.72441667
SE,SUDESTE,2015-05-05,36597.44800000
N,NORTE,2015-05-06,5102.24958333
NE,NORDESTE,2015-05-06,10396.11384446
S,SUL,2015-05-06,10970.83200000
SE,SUDESTE,2015-05-06,35370.84370833
N,NORTE,2015-05-07,5138.19216667
NE,NORDESTE,2015-05-07,10363.67777274
S,SUL,2015-05-07,10875.76070833
SE,SUDESTE,2015-05-07,34821.85387500
N,NORTE,2015-05-08,5095.84937500
NE,NORDESTE,2015-05-08,10479.17245646
S,SUL,2015-05-08,10844.35937500
SE,SUDESTE,2015-05-08,33918.97516667
N,NORTE,2015-05-09,4987.72708333
NE,NORDESTE,2015-05-09,9707.16226888
S,SUL,2015-05-09,9219.50958333
SE,SUDESTE,2015-05-09,30911.52820833
N,NORTE,2015-05-10,4684.65470833
NE,NORDESTE,2015-05-10,8761.80299989
S,SUL,2015-05-10,7820.01116667
SE,SUDESTE,2015-05-10,27671.18900000
N,NORTE,2015-05-11,5204.35112500
NE,NORDESTE,2015-05-11,10022.38429093
S,SUL,2015-05-11,10466.32116242
SE,SUDESTE,2015-05-11,34657.30066667
N,NORTE,2015-05-12,5304.03175000
NE,NORDESTE,2015-05-12,10229.21192409
S,SUL,2015-05-12,10752.62910900
SE,SUDESTE,2015-05-12,35600.53191667
N,NORTE,2015-05-13,5397.25616667
NE,NORDESTE,2015-05-13,10256.56490238
S,SUL,2015-05-13,10779.99666667
SE,SUDESTE,2015-05-13,34950.46804167
N,NORTE,2015-05-14,5384.87308333
NE,NORDESTE,2015-05-14,10172.19431121
S,SUL,2015-05-14,10664.70450000
SE,SUDESTE,2015-05-14,34551.98791667
N,NORTE,2015-05-15,5374.52162500
NE,NORDESTE,2015-05-15,10155.42451512
S,SUL,2015-05-15,10539.76125000
SE,SUDESTE,2015-05-15,34097.66525000
N,NORTE,2015-05-16,5105.77154167
NE,NORDESTE,2015-05-16,9607.49710227
S,SUL,2015-05-16,9089.82808333
SE,SUDESTE,2015-05-16,30960.70658333
N,NORTE,2015-05-17,4821.17858333
NE,NORDESTE,2015-05-17,8886.07050379
S,SUL,2015-05-17,7788.44104167
SE,SUDESTE,2015-05-17,27935.56133333
N,NORTE,2015-05-18,5374.48241667
NE,NORDESTE,2015-05-18,10010.45946988
S,SUL,2015-05-18,10422.47608333
SE,SUDESTE,2015-05-18,33804.59850000
N,NORTE,2015-05-19,5324.24675000
NE,NORDESTE,2015-05-19,10210.31674172
S,SUL,2015-05-19,10806.26233333
SE,SUDESTE,2015-05-19,34719.59170833
N,NORTE,2015-05-20,5298.12166667
NE,NORDESTE,2015-05-20,10186.38596228
S,SUL,2015-05-20,10886.33279167
SE,SUDESTE,2015-05-20,35012.05666667
N,NORTE,2015-05-21,5391.02712500
NE,NORDESTE,2015-05-21,10121.14087608
S,SUL,2015-05-21,11031.13020833
SE,SUDESTE,2015-05-21,35173.91550000
N,NORTE,2015-05-22,5352.24720833
NE,NORDESTE,2015-05-22,10026.54958426
S,SUL,2015-05-22,11217.87357083
SE,SUDESTE,2015-05-22,35012.60154167
N,NORTE,2015-05-23,5052.71787500
NE,NORDESTE,2015-05-23,9566.97735315
S,SUL,2015-05-23,9597.83229167
SE,SUDESTE,2015-05-23,31849.28433333
N,NORTE,2015-05-24,4776.01645833
NE,NORDESTE,2015-05-24,8866.61868553
S,SUL,2015-05-24,8018.57916667
SE,SUDESTE,2015-05-24,28599.74145833
N,NORTE,2015-05-25,5291.72108333
NE,NORDESTE,2015-05-25,9992.66846450
S,SUL,2015-05-25,10225.19683333
SE,SUDESTE,2015-05-25,35079.89550000
N,NORTE,2015-05-26,5305.61508333
NE,NORDESTE,2015-05-26,10175.39087672
S,SUL,2015-05-26,10557.83954167
SE,SUDESTE,2015-05-26,36253.12087500
N,NORTE,2015-05-27,5293.95770833
NE,NORDESTE,2015-05-27,10245.24843784
S,SUL,2015-05-27,10574.46512500
SE,SUDESTE,2015-05-27,36441.12975000
N,NORTE,2015-05-28,5349.82283333
NE,NORDESTE,2015-05-28,10110.98102701
S,SUL,2015-05-28,10397.00316667
SE,SUDESTE,2015-05-28,36487.80104167
N,NORTE,2015-05-29,5329.52779167
NE,NORDESTE,2015-05-29,10166.30346041
S,SUL,2015-05-29,10214.55561622
SE,SUDESTE,2015-05-29,35547.93308333
N,NORTE,2015-05-30,5120.58704167
NE,NORDESTE,2015-05-30,9673.33156150
S,SUL,2015-05-30,8676.58898690
SE,SUDESTE,2015-05-30,31612.21441667
N,NORTE,2015-05-31,4838.31591667
NE,NORDESTE,2015-05-31,8829.51500891
S,SUL,2015-05-31,7362.13393169
SE,SUDESTE,2015-05-31,28520.09316667
N,NORTE,2015-06-01,5237.52437500
NE,NORDESTE,2015-06-01,9993.21721301
S,SUL,2015-06-01,10168.65854167
SE,SUDESTE,2015-06-01,34271.65954167
N,NORTE,2015-06-02,5313.43487500
NE,NORDESTE,2015-06-02,10177.22706865
S,SUL,2015-06-02,10541.89075000
SE,SUDESTE,2015-06-02,35002.98503761
N,NORTE,2015-06-03,5288.74191588
NE,NORDESTE,2015-06-03,10044.80764432
S,SUL,2015-06-03,10492.26895833
SE,SUDESTE,2015-06-03,34716.48533333
N,NORTE,2015-06-04,4996.79315674
NE,NORDESTE,2015-06-04,9309.90061387
S,SUL,2015-06-04,8614.94783333
SE,SUDESTE,2015-06-04,29877.83004167
N,NORTE,2015-06-05,5128.01145833
NE,NORDESTE,2015-06-05,9825.01931142
S,SUL,2015-06-05,9444.39458333
SE,SUDESTE,2015-06-05,31803.80650000
N,NORTE,2015-06-06,4867.82695833
NE,NORDESTE,2015-06-06,9268.94816525
S,SUL,2015-06-06,8652.94370833
