id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
NE,NORDESTE,2012-02-28,8990.39912500
S,SUL,2012-02-28,11449.32900000
SE,SUDESTE,2012-02-28,41199.79208333
N,NORTE,2012-02-29,4283.12833333
NE,NORDESTE,2012-02-29,9071.87116667
S,SUL,2012-02-29,11536.60075000
SE,SUDESTE,2012-02-29,41664.63500000
N,NORTE,2012-03-01,4181.85500000
NE,NORDESTE,2012-03-01,9032.76204167
S,SUL,2012-03-01,11184.27412500
SE,SUDESTE,2012-03-01,41552.42333333
N,NORTE,2012-03-02,4224.75625000
NE,NORDESTE,2012-03-02,9078.36904167
S,SUL,2012-03-02,11109.25562500
SE,SUDESTE,2012-03-02,41585.95583333
N,NORTE,2012-03-03,4122.02708333
NE,NORDESTE,2012-03-03,8562.55070833
S,SUL,2012-03-03,9635.77691667
SE,SUDESTE,2012-03-03,37841.40916667
N,NORTE,2012-03-04,3916.49541667
NE,NORDESTE,2012-03-04,7953.61604167
S,SUL,2012-03-04,8521.93979167
SE,SUDESTE,2012-03-04,33382.37708333
N,NORTE,2012-03-05,4239.57250000
NE,NORDESTE,2012-03-05,9256.51341667
S,SUL,2012-03-05,11738.28850000
SE,SUDESTE,2012-03-05,39866.95958333
N,NORTE,2012-03-06,4232.68250000
NE,NORDESTE,2012-03-06,9193.28412500
S,SUL,2012-03-06,12241.26512500
SE,SUDESTE,2012-03-06,40869.22250000
N,NORTE,2012-03-07,4224.46958333
NE,NORDESTE,2012-03-07,9165.12566667
S,SUL,2012-03-07,12377.27900000
SE,SUDESTE,2012-03-07,40513.15541667
N,NORTE,2012-03-08,4171.80291667
NE,NORDESTE,2012-03-08,9134.31654167
S,SUL,2012-03-08,12259.16329167
SE,SUDESTE,2012-03-08,40479.59958333
N,NORTE,2012-03-09,4189.07875000
NE,NORDESTE,2012-03-09,9123.61954167
S,SUL,2012-03-09,11961.59870833
SE,SUDESTE,2012-03-09,40694.78708333
N,NORTE,2012-03-10,4140.19791667
NE,NORDESTE,2012-03-10,8654.69725000
S,SUL,2012-03-10,10330.79137500
SE,SUDESTE,2012-03-10,37224.67000000
N,NORTE,2012-03-11,3906.08875000
NE,NORDESTE,2012-03-11,7853.76283333
S,SUL,2012-03-11,9054.32837500
SE,SUDESTE,2012-03-11,32834.13458333
N,NORTE,2012-03-12,4194.99166667
NE,NORDESTE,2012-03-12,8982.61583333
S,SUL,2012-03-12,12010.60520833
SE,SUDESTE,2012-03-12,39304.56708333
N,NORTE,2012-03-13,4212.15375000
NE,NORDESTE,2012-03-13,9179.35895833
S,SUL,2012-03-13,12305.00683333
SE,SUDESTE,2012-03-13,40069.95875000
N,NORTE,2012-03-14,4191.59166667
NE,NORDESTE,2012-03-14,9014.26037500
S,SUL,2012-03-14,11733.35279167
SE,SUDESTE,2012-03-14,40575.09625000
N,NORTE,2012-03-15,4186.85500000
NE,NORDESTE,2012-03-15,9293.74900000
S,SUL,2012-03-15,11282.07383333
SE,SUDESTE,2012-03-15,40588.56291667
N,NORTE,2012-03-16,4205.34125000
NE,NORDESTE,2012-03-16,9282.90575000
S,SUL,2012-03-16,10888.11016667
SE,SUDESTE,2012-03-16,39079.47500000
N,NORTE,2012-03-17,4077.21875000
NE,NORDESTE,2012-03-17,8769.32070833
S,SUL,2012-03-17,9544.70366667
SE,SUDESTE,2012-03-17,35253.31166667
N,NORTE,2012-03-18,3909.37208333
NE,NORDESTE,2012-03-18,8098.90800000
S,SUL,2012-03-18,8121.73095833
SE,SUDESTE,2012-03-18,31139.27000000
N,NORTE,2012-03-19,4169.61666667
NE,NORDESTE,2012-03-19,8861.25766667
S,SUL,2012-03-19,10913.08375000
SE,SUDESTE,2012-03-19,37296.15000000
N,NORTE,2012-03-20,4184.48666667
NE,NORDESTE,2012-03-20,9038.46962500
S,SUL,2012-03-20,11452.86504167
SE,SUDESTE,2012-03-20,38635.41458333
N,NORTE,2012-03-21,4152.84666667
NE,NORDESTE,2012-03-21,9171.66720833
S,SUL,2012-03-21,11342.26270833
SE,SUDESTE,2012-03-21,39813.72125000
N,NORTE,2012-03-22,4213.04333333
NE,NORDESTE,2012-03-22,9181.73737500
S,SUL,2012-03-22,11085.28812500
SE,SUDESTE,2012-03-22,40709.33458333
N,NORTE,2012-03-23,4119.13583333
NE,NORDESTE,2012-03-23,9198.19804167
S,SUL,2012-03-23,10917.63500000
SE,SUDESTE,2012-03-23,39635.48291667
N,NORTE,2012-03-24,4046.85250000
NE,NORDESTE,2012-03-24,8716.28991667
S,SUL,2012-03-24,9315.53845833
SE,SUDESTE,2012-03-24,36325.88166667
N,NORTE,2012-03-25,3956.21791667
NE,NORDESTE,2012-03-25,7967.89562500
S,SUL,2012-03-25,7716.23720833
SE,SUDESTE,2012-03-25,32687.14125000
N,NORTE,2012-03-26,4245.50083333
NE,NORDESTE,2012-03-26,9021.31604167
S,SUL,2012-03-26,10331.71625000
SE,SUDESTE,2012-03-26,39949.16583333
N,NORTE,2012-03-27,4252.50000000
NE,NORDESTE,2012-03-27,9054.83591667
S,SUL,2012-03-27,10454.57541667
SE,SUDESTE,2012-03-27,40404.36750000
N,NORTE,2012-03-28,4187.73166667
NE,NORDESTE,2012-03-28,9188.13395833
S,SUL,2012-03-28,10116.72808333
SE,SUDESTE,2012-03-28,39079.56958333
N,NORTE,2012-03-29,4179.57083333
NE,NORDESTE,2012-03-29,9232.74800000
S,SUL,2012-03-29,10272.93695833
SE,SUDESTE,2012-03-29,38098.35375000
N,NORTE,2012-03-30,4257.30250000
NE,NORDESTE,2012-03-30,9266.40200000
S,SUL,2012-03-30,10419.05008333
SE,SUDESTE,2012-03-30,38562.06708333
N,NORTE,2012-03-31,4143.47750000
NE,NORDESTE,2012-03-31,8855.36179167
S,SUL,2012-03-31,9143.92608333
SE,SUDESTE,2012-03-31,35293.98250000
N,NORTE,2012-04-01,4056.41000000
NE,NORDESTE,2012-04-01,8139.56595833
S,SUL,2012-04-01,7904.81079167
SE,SUDESTE,2012-04-01,31483.45041667
N,NORTE,2012-04-02,4214.52166667
NE,NORDESTE,2012-04-02,9090.76804167
S,SUL,2012-04-02,10495.88979167
SE,SUDESTE,2012-04-02,37975.01458333
N,NORTE,2012-04-03,4267.35458333
NE,NORDESTE,2012-04-03,9229.64550000
S,SUL,2012-04-03,10948.63212500
SE,SUDESTE,2012-04-03,39106.09208333
N,NORTE,2012-04-04,4233.29583333
NE,NORDESTE,2012-04-04,9137.91025000
S,SUL,2012-04-04,11179.75208333
SE,SUDESTE,2012-04-04,39582.60541667
N,NORTE,2012-04-05,4171.90291667
NE,NORDESTE,2012-04-05,8771.64808333
S,SUL,2012-04-05,10499.01641667
SE,SUDESTE,2012-04-05,39723.49291667
N,NORTE,2012-04-06,3984.45708333
NE,NORDESTE,2012-04-06,7548.16679167
S,SUL,2012-04-06,7697.32391667
SE,SUDESTE,2012-04-06,33188.57458333
N,NORTE,2012-04-07,4081.89083333
NE,NORDESTE,2012-04-07,8084.46225000
S,SUL,2012-04-07,8170.75504167
SE,SUDESTE,2012-04-07,33729.14208333
N,NORTE,2012-04-08,3957.52916667
NE,NORDESTE,2012-04-08,7757.65779167
S,SUL,2012-04-08,7485.98220833
SE,SUDESTE,2012-04-08,31543.07750000
N,NORTE,2012-04-09,4096.83208333
NE,NORDESTE,2012-04-09,8960.42120833
S,SUL,2012-04-09,10067.16054167
SE,SUDESTE,2012-04-09,38083.06875000
N,NORTE,2012-04-10,4221.81583333
NE,NORDESTE,2012-04-10,9172.76279167
S,SUL,2012-04-10,10653.04404167
SE,SUDESTE,2012-04-10,39168.98416667
N,NORTE,2012-04-11,4287.67583333
NE,NORDESTE,2012-04-11,9173.66600000
S,SUL,2012-04-11,10909.32870833
SE,SUDESTE,2012-04-11,39403.85916667
N,NORTE,2012-04-12,4303.26583333
NE,NORDESTE,2012-04-12,9197.39220833
S,SUL,2012-04-12,11014.18291667
SE,SUDESTE,2012-04-12,40102.72750000
N,NORTE,2012-04-13,4317.50708333
NE,NORDESTE,2012-04-13,9273.37575000
S,SUL,2012-04-13,11089.45270833
SE,SUDESTE,2012-04-13,39998.08083333
N,NORTE,2012-04-14,4192.80750000
NE,NORDESTE,2012-04-14,8828.30066667
S,SUL,2012-04-14,9436.53295833
SE,SUDESTE,2012-04-14,36902.86166667
N,NORTE,2012-04-15,4025.44958333
NE,NORDESTE,2012-04-15,8141.36675000
S,SUL,2012-04-15,7812.82766667
SE,SUDESTE,2012-04-15,33056.16708333
N,NORTE,2012-04-16,4187.91375000
NE,NORDESTE,2012-04-16,9241.60162500
S,SUL,2012-04-16,10168.58095833
SE,SUDESTE,2012-04-16,37951.73291667
N,NORTE,2012-04-17,4265.30458333
NE,NORDESTE,2012-04-17,9358.75616667
S,SUL,2012-04-17,10581.23350000
SE,SUDESTE,2012-04-17,38053.05625000
N,NORTE,2012-04-18,4343.54666667
NE,NORDESTE,2012-04-18,9347.65629167
S,SUL,2012-04-18,10770.93370833
SE,SUDESTE,2012-04-18,38212.51916667
N,NORTE,2012-04-19,4277.63333333
NE,NORDESTE,2012-04-19,9291.21725000
S,SUL,2012-04-19,10732.20904167
SE,SUDESTE,2012-04-19,37984.23458333
N,NORTE,2012-04-20,4341.34041667
NE,NORDESTE,2012-04-20,9206.34891667
S,SUL,2012-04-20,10875.50262500
SE,SUDESTE,2012-04-20,38425.19125000
N,NORTE,2012-04-21,4077.00583333
NE,NORDESTE,2012-04-21,8419.02900000
S,SUL,2012-04-21,8812.97133333
SE,SUDESTE,2012-04-21,33610.93916667
N,NORTE,2012-04-22,3940.62666667
NE,NORDESTE,2012-04-22,8072.42945833
S,SUL,2012-04-22,7712.47775000
SE,SUDESTE,2012-04-22,30703.20416667
N,NORTE,2012-04-23,4234.76541667
NE,NORDESTE,2012-04-23,9296.30508333
S,SUL,2012-04-23,10166.66595833
SE,SUDESTE,2012-04-23,35843.03416667
N,NORTE,2012-04-24,4309.73208333
NE,NORDESTE,2012-04-24,9413.40129167
S,SUL,2012-04-24,10522.81541667
SE,SUDESTE,2012-04-24,37361.34208333
N,NORTE,2012-04-25,4285.23500000
NE,NORDESTE,2012-04-25,9411.87245833
S,SUL,2012-04-25,10543.97808333
SE,SUDESTE,2012-04-25,38155.33000000
N,NORTE,2012-04-26,4258.83458333
NE,NORDESTE,2012-04-26,9397.25416667
S,SUL,2012-04-26,10359.95250000
SE,SUDESTE,2012-04-26,38824.25750000
N,NORTE,2012-04-27,4281.38666667
NE,NORDESTE,2012-04-27,9322.82679167
S,SUL,2012-04-27,10172.88883333
SE,SUDESTE,2012-04-27,38377.66250000
N,NORTE,2012-04-28,4209.18208333
NE,NORDESTE,2012-04-28,8822.64395833
S,SUL,2012-04-28,8829.11562500
SE,SUDESTE,2012-04-28,35051.04416667
N,NORTE,2012-04-29,4029.44541667
NE,NORDESTE,2012-04-29,8120.83583333
S,SUL,2012-04-29,7200.40816667
SE,SUDESTE,2012-04-29,31052.17750000
N,NORTE,2012-04-30,4231.92125000
NE,NORDESTE,2012-04-30,8923.93008333
S,SUL,2012-04-30,8950.62850000
SE,SUDESTE,2012-04-30,34363.69375000
N,NORTE,2012-05-01,3996.75583333
NE,NORDESTE,2012-05-01,8055.66316667
S,SUL,2012-05-01,7600.92020833
SE,SUDESTE,2012-05-01,30145.64750000
N,NORTE,2012-05-02,4257.58041667
NE,NORDESTE,2012-05-02,9172.76604167
S,SUL,2012-05-02,9815.74879167
SE,SUDESTE,2012-05-02,34584.52541667
N,NORTE,2012-05-03,4218.71416667
NE,NORDESTE,2012-05-03,9186.05525000
S,SUL,2012-05-03,10163.72116667
SE,SUDESTE,2012-05-03,35717.00395833
N,NORTE,2012-05-04,4197.54333333
NE,NORDESTE,2012-05-04,9001.20175000
S,SUL,2012-05-04,10356.71141667
SE,SUDESTE,2012-05-04,35887.77250000
N,NORTE,2012-05-05,4148.27125000
NE,NORDESTE,2012-05-05,8496.86804167
S,SUL,2012-05-05,9094.68116667
SE,SUDESTE,2012-05-05,33188.79625000
N,NORTE,2012-05-06,4012.27291667
NE,NORDESTE,2012-05-06,7864.94775000
S,SUL,2012-05-06,7693.36441667
SE,SUDESTE,2012-05-06,29736.12083333
N,NORTE,2012-05-07,4232.24833333
NE,NORDESTE,2012-05-07,8871.76212500
S,SUL,2012-05-07,10030.10125000
SE,SUDESTE,2012-05-07,35078.53000000
N,NORTE,2012-05-08,4249.50625000
NE,NORDESTE,2012-05-08,9061.17808333
S,SUL,2012-05-08,10466.98870833
SE,SUDESTE,2012-05-08,35901.41500000
N,NORTE,2012-05-09,4205.89375000
NE,NORDESTE,2012-05-09,9079.09645833
S,SUL,2012-05-09,10569.41500833
SE,SUDESTE,2012-05-09,35914.73541667
N,NORTE,2012-05-10,4263.56750000
NE,NORDESTE,2012-05-10,9115.48337500
S,SUL,2012-05-10,10564.38175000
SE,SUDESTE,2012-05-10,36467.22666667
N,NORTE,2012-05-11,4265.38583333
NE,NORDESTE,2012-05-11,9215.34433333
S,SUL,2012-05-11,10531.11135833
SE,SUDESTE,2012-05-11,36701.35041667
N,NORTE,2012-05-12,4095.11083333
NE,NORDESTE,2012-05-12,8727.78925000
S,SUL,2012-05-12,8999.33225000
SE,SUDESTE,2012-05-12,34348.37208333
N,NORTE,2012-05-13,3881.65958333
NE,NORDESTE,2012-05-13,7990.40812500
S,SUL,2012-05-13,7385.52233333
SE,SUDESTE,2012-05-13,30332.96666667
N,NORTE,2012-05-14,4252.56541667
NE,NORDESTE,2012-05-14,9093.77791667
S,SUL,2012-05-14,9995.65019167
SE,SUDESTE,2012-05-14,35738.40750000
N,NORTE,2012-05-15,4223.55875000
NE,NORDESTE,2012-05-15,9305.65783333
S,SUL,2012-05-15,10389.22177500
SE,SUDESTE,2012-05-15,35815.86833333
N,NORTE,2012-05-16,4114.73791667
NE,NORDESTE,2012-05-16,9356.71583333
S,SUL,2012-05-16,10340.54026667
SE,SUDESTE,2012-05-16,35141.80791667
N,NORTE,2012-05-17,4090.45041667
NE,NORDESTE,2012-05-17,9216.24587500
S,SUL,2012-05-17,10216.17195000
SE,SUDESTE,2012-05-17,34690.59000000
N,NORTE,2012-05-18,4083.39750000
NE,NORDESTE,2012-05-18,9099.85604167
S,SUL,2012-05-18,10163.48664167
SE,SUDESTE,2012-05-18,34466.58333333
N,NORTE,2012-05-19,3895.33500000
NE,NORDESTE,2012-05-19,8530.65716667
S,SUL,2012-05-19,8859.36442500
SE,SUDESTE,2012-05-19,31859.39875000
N,NORTE,2012-05-20,3768.33375000
NE,NORDESTE,2012-05-20,7739.14312500
S,SUL,2012-05-20,7454.12634167
SE,SUDESTE,2012-05-20,28324.97291667
N,NORTE,2012-05-21,4087.10041667
NE,NORDESTE,2012-05-21,8778.53783333
S,SUL,2012-05-21,10016.95058333
SE,SUDESTE,2012-05-21,33934.16916667
N,NORTE,2012-05-22,4050.84166667
NE,NORDESTE,2012-05-22,8885.08516667
S,SUL,2012-05-22,10400.93204167
SE,SUDESTE,2012-05-22,34705.39125000
N,NORTE,2012-05-23,4082.73750000
NE,NORDESTE,2012-05-23,8786.50941667
S,SUL,2012-05-23,10461.61662500
SE,SUDESTE,2012-05-23,35056.50666667
N,NORTE,2012-05-24,4124.03750000
NE,NORDESTE,2012-05-24,8810.64245833
S,SUL,2012-05-24,10575.19071667
SE,SUDESTE,2012-05-24,35313.78458333
N,NORTE,2012-05-25,4178.20375000
NE,NORDESTE,2012-05-25,8810.82462500
S,SUL,2012-05-25,10439.62367500
SE,SUDESTE,2012-05-25,36049.32416667
N,NORTE,2012-05-26,4006.20833333
NE,NORDESTE,2012-05-26,8362.36304167
S,SUL,2012-05-26,8931.15640000
SE,SUDESTE,2012-05-26,33310.23458333
N,NORTE,2012-05-27,3822.26375000
NE,NORDESTE,2012-05-27,7699.54050000
S,SUL,2012-05-27,7428.54791667
SE,SUDESTE,2012-05-27,29212.56333333
N,NORTE,2012-05-28,4138.30083333
NE,NORDESTE,2012-05-28,8642.51837500
S,SUL,2012-05-28,10103.22264167
SE,SUDESTE,2012-05-28,35238.16333333
N,NORTE,2012-05-29,4144.24375000
NE,NORDESTE,2012-05-29,8796.14370833
S,SUL,2012-05-29,10714.73306667
SE,SUDESTE,2012-05-29,36473.81916667
N,NORTE,2012-05-30,4197.18583333
NE,NORDESTE,2012-05-30,8862.78554167
S,SUL,2012-05-30,10503.55362500
SE,SUDESTE,2012-05-30,36818.10000000
N,NORTE,2012-05-31,4326.43000000
NE,NORDESTE,2012-05-31,8818.28733333
S,SUL,2012-05-31,10394.86725000
SE,SUDESTE,2012-05-31,36419.10958333
N,NORTE,2012-06-01,4115.66875000
NE,NORDESTE,2012-06-01,8788.25891667
S,SUL,2012-06-01,10116.12804167
SE,SUDESTE,2012-06-01,33688.58123900
N,NORTE,2012-06-02,3914.97083333
NE,NORDESTE,2012-06-02,8192.43233333
S,SUL,2012-06-02,8792.65379167
SE,SUDESTE,2012-06-02,30891.81579167
N,NORTE,2012-06-03,3720.13791667
NE,NORDESTE,2012-06-03,7545.88579167
S,SUL,2012-06-03,7221.85558333
SE,SUDESTE,2012-06-03,27331.68966667
N,NORTE,2012-06-04,4118.09958333
NE,NORDESTE,2012-06-04,8729.46595833
S,SUL,2012-06-04,9767.79687500
SE,SUDESTE,2012-06-04,33626.51720300
N,NORTE,2012-06-05,4156.05041667
NE,NORDESTE,2012-06-05,8986.76337500
